Uniprot_Id,Gene_Symbol,Description,Group_ID,Set8 Peptides,Collapsed,Parsimony,SUM190PT,SUM44PE,UACC893,ZR-75-1 (repeat),ZR-75-30 (repeat),COV362,OVCAR3,OVCAR8,SKOV3,Old Bridge8,New Bridge8,Uniprot_Id_prefix
Q7Z404-1,TMC4,TMC4_HUMAN Isoform 2 of Transmembrane channel-like protein 4,2496,22,C,UR,218.0504795612951,103.58206519361292,176.1044135864857,148.18465284610932,333.2967423259089,36.421842273071675,119.77438130330846,26.208562881020526,33.95278753068249,33.30740909090909,37.434694196264545,Q7Z404
Q9H9C1,VIPAS39,SPE39_HUMAN Spermatogenesis-defective protein 39 homolog,2497,32,C,UR,209.32749630547855,214.78897398880088,243.8816912166612,292.30385166204286,236.50303231466194,124.07241002480743,147.67587931689326,108.89678736344347,142.29140491192132,215.9509375,209.39234675294313,Q9H9C1
Q9UNZ2,NSFL1C,NSF1C_HUMAN NSFL1 cofactor p47,2498,108,C,UR,79.0950461464435,111.1863388482776,107.93879753028918,118.2917884099283,309.97080019627947,98.44284580418045,116.74867729804869,248.24910148543935,193.0475513932816,152.90833333333333,150.2185617637093,Q9UNZ2
P31939,ATIC,PUR9_HUMAN Bifunctional purine biosynthesis protein PURH,2499,255,C,UR,102.689619131314,299.24600378423486,177.72469672252785,225.76431065713854,177.46430793321116,177.4647475031391,140.34099006723142,172.7595274759015,129.64555754990758,140.40549019607843,136.71786536315236,P31939
Q8WUH2,TGFBRAP1,TGFA1_HUMAN Transforming growth factor-beta receptor-associated protein 1,2500,23,C,UR,211.98145179912603,193.38227829309963,185.55332870204725,276.15338479643947,192.46566237461766,131.66141943303498,127.87723871767848,204.34178993641373,184.028017587154,231.25,220.1190105723784,Q8WUH2
Q9HBM0,VEZT,VEZA_HUMAN Vezatin,2501,47,C,UR,130.49966555914514,252.38661256672654,137.4967852282308,127.18616777858718,146.58422830283928,112.98547395912153,71.27165785201116,73.52501508560384,77.3867333429183,86.45723404255318,99.89242900417375,Q9HBM0
P12955,PEPD,PEPD_HUMAN Xaa-Pro dipeptidase,2502,62,C,UR,142.83500110530437,113.05154959189667,256.8043244372027,144.31875628452735,207.1330634359981,160.8381141951227,217.71004818031022,168.19311721934906,141.3135581718405,168.5241935483871,151.50393239458668,P12955
O15211,RGL2,RGL2_HUMAN Ral guanine nucleotide dissociation stimulator-like 2,2503,25,C,UR,69.5577567006405,150.02253480223038,320.17732214805926,106.2805423700655,166.09863667570045,73.91819655037492,67.8331367060913,173.22598367286145,156.25766257959984,97.6432,103.82728111852603,O15211
O15118,NPC1,NPC1_HUMAN Niemann-Pick C1 protein,2504,36,C,UR,219.48060530549478,109.63002139376486,67.87457628924795,152.96165671269674,62.121827267786294,120.01390142055712,138.94326146070236,144.34910083068175,155.09586133557647,270.4611111111111,220.3914661171582,O15118
O00442-2,RTCA,RTCA_HUMAN Isoform 2 of RNA 3'-terminal phosphate cyclase,2505,52,C,UR,134.79200340617794,344.04543361802024,164.40346129543818,166.80252963735433,138.7820936214084,127.04996404213229,156.15843738313066,408.86077136739874,181.24358259894333,166.33653846153845,163.6469924233871,O00442
P15880,RPS2,RS2_HUMAN 40S ribosomal protein S2,2506,209,C,UR,194.19033687423538,165.99124785418059,147.1841165261237,187.25565445740247,170.18966362848536,226.91424010723242,253.47404703170008,227.5129831358482,227.66706348668683,197.188995215311,200.96636235601355,P15880
Q07021,C1QBP,"C1QBP_HUMAN Complement component 1 Q subcomponent-binding protein, mitochondrial",2507,151,C,UR,200.79282210160588,179.02237185986453,112.96207193877758,113.55842120121258,127.91183991018765,151.10367521526067,154.19670681578089,176.16123795288934,87.36653215158523,214.63311258278145,213.9252450654695,Q07021
Q01968,OCRL,OCRL_HUMAN Inositol polyphosphate 5-phosphatase OCRL-1,2508,88,C,UR,165.95602880464187,102.51226582661496,275.83383119795997,203.69092631477267,263.6652764763906,119.28087776155819,166.9415989640543,130.52793050474253,180.5971695389854,122.22613636363636,128.0199312784629,Q01968
P32019,INPP5B,"I5P2_HUMAN Type II inositol 1,4,5-trisphosphate 5-phosphatase",2508,14,C,UR,94.15671869765147,63.40055661172384,109.87954763697942,109.12306701030968,168.919435372287,123.34322614863083,161.58743017094292,139.064624874055,123.08707469764202,124.74928571428572,115.43664449642603,P32019
Q9BXP2,SLC12A9,S12A9_HUMAN Solute carrier family 12 member 9,2509,27,C,UR,173.9197780309819,168.2903489181934,192.95805651621097,114.57694529532966,144.48016949434069,76.13195825952624,105.16943994805345,58.06410087699738,55.292814031734125,187.64296296296294,164.17491896158182,Q9BXP2
Q9Y5L0,TNPO3,TNPO3_HUMAN Transportin-3,2509,81,C,UR,128.91175302143733,117.73044171755228,106.73917073659862,123.73464864725989,125.08159583927032,185.8632297253233,165.73559693001133,214.67215110272454,147.8028782269773,193.88888888888889,182.12630642162569,Q9Y5L0
Q5TDH0-3,DDI2,DDI2_HUMAN Isoform 3 of Protein DDI1 homolog 2,2510,41,C,UR,157.47416480537714,267.922997486132,179.9307124242196,159.25439578443576,140.06498794263467,99.2939578790345,256.46879481397383,67.24515644387644,152.12170065199496,97.15878048780489,96.64712458345943,Q5TDH0
Q9HD26,GOPC,GOPC_HUMAN Golgi-associated PDZ and coiled-coil motif-containing protein,2511,64,C,UR,124.65836065393803,134.37025989389593,217.88940341511153,83.41428407645947,171.15751066212158,102.85837484864075,165.07005959648066,182.07984179532522,228.05273141604292,180.9859375,217.99612271525504,Q9HD26
O94763,URI1,RMP_HUMAN Unconventional prefoldin RPB5 interactor 1,2512,39,C,UR,92.39418931702038,130.08233013658102,124.19564776472141,192.72710575162984,177.99479152632466,130.04134735642936,338.8536026875776,224.30474039795334,173.20519834924502,133.6523076923077,136.70456678487707,O94763
Q9BT78,COPS4,CSN4_HUMAN COP9 signalosome complex subunit 4,2513,105,C,UR,149.20665806874746,212.96394634298832,221.44095096197975,216.545851029641,187.82508935434376,197.07799819854054,203.37759839642337,209.36759847617918,209.1216963391255,180.5419047619048,164.93444352739056,Q9BT78
P48147,PREP,PPCE_HUMAN Prolyl endopeptidase,2514,127,C,UR,79.8689696144154,154.352375232175,342.3977219232321,169.18099006787423,219.1372976893145,127.37440889810011,140.7692583933205,132.52222878766005,171.45477678520024,168.44566929133856,165.45015595624844,P48147
Q9NVU0,POLR3E,RPC5_HUMAN DNA-directed RNA polymerase III subunit RPC5,2515,41,C,UR,123.72061631821968,182.97806045950594,115.0311059006579,179.9781999661235,153.6175406478854,152.174283532181,170.7263052346316,128.25316164275156,131.77157014892646,144.70926829268294,132.68249027956816,Q9NVU0
P55082,MFAP3,MFAP3_HUMAN Microfibril-associated glycoprotein 3,2516,5,C,UR,49.92004751539691,369.0170168054667,65.28982039885304,72.65129483361353,101.87765795406636,37.43111558427472,50.91531513885128,39.868942085174254,34.85512612658478,79.9522,72.55620351164504,P55082
O75121,MFAP3L,MFA3L_HUMAN Microfibrillar-associated protein 3-like,2516,9,C,UR,109.59618930895269,328.3603931148428,387.00094489123455,107.13455742387673,365.90551323405776,47.377951611888015,66.99562813161904,47.69445505150755,112.60748009889757,109.45033333333333,87.4817953074507,O75121
O95394-4,PGM3,AGM1_HUMAN Isoform 3 of Phosphoacetylglucosamine mutase,2517,99,C,UR,99.90860609367245,200.81996695156505,282.25029784849704,137.23793538655602,284.89957361184173,77.43952419820492,103.95109988352839,216.23991976016273,238.60521042577162,128.87272727272727,133.18822050444942,O95394
Q9NRW7,VPS45,VPS45_HUMAN Vacuolar protein sorting-associated protein 45,2518,69,C,UR,172.07105204292955,211.49313629209695,265.69496068135385,173.79816710826302,208.07475620717153,145.24125253852745,192.8556445125264,106.28707394190103,139.00441497119905,176.131884057971,201.0266286403369,Q9NRW7
Q99708-2,RBBP8,COM1_HUMAN Isoform 2 of DNA endonuclease RBBP8,2519,15,C,UR,77.33369855446604,141.59445159455143,47.81594843325486,369.5594705148585,51.40993848589544,240.6205761529734,156.05888898926688,144.82356778538613,123.06092391348893,110.40599999999999,120.85445488902191,Q99708
P25490,YY1,TYY1_HUMAN Transcriptional repressor protein YY1,2520,39,C,UR,142.333112455303,124.69672362874229,176.408043747849,192.4563319990402,193.01112211655257,232.66422318876045,215.93623633308596,177.1767882336623,201.62329362652017,173.78871794871796,163.399859243907,P25490
Q9UKG9-3,CROT,OCTC_HUMAN Isoform 3 of Peroxisomal carnitine O-octanoyltransferase,2521,38,C,UR,51.679522157036715,103.30247177677532,276.202032285142,181.5667965582606,224.74726113615074,91.26932880453042,153.0940090408267,209.60760793787364,154.81960072009898,210.2421052631579,240.75119816510002,Q9UKG9
Q13009,TIAM1,TIAM1_HUMAN T-lymphoma invasion and metastasis-inducing protein 1,2522,3,C,UR,55.514021681973176,175.68065729520313,84.06468584702921,57.61430075113853,37.94227411604309,69.72927271131363,74.68959328674732,79.30366541437812,75.63832393327868,60.99333333333333,64.83335495412489,Q13009
Q2KHR2,RFX7,RFX7_HUMAN DNA-binding protein RFX7,2523,4,C,UR,111.36575066368667,133.94471734391703,97.90416200891978,120.46155225693441,116.05953619555171,271.780152367201,214.01609747523324,140.812273389346,167.0374532741507,161.83975,148.8972497292348,Q2KHR2
Q71U36,TUBA1A,TBA1A_HUMAN Tubulin alpha-1A chain,2524,903,C,UR,73.14535082075099,151.87968407693597,99.41830334685778,132.22596392165707,103.056356333561,150.03864790493483,131.0273835759988,164.46261505783062,184.53066730794419,137.94241417497233,133.94968289343933,Q71U36
Q9NY65,TUBA8,TBA8_HUMAN Tubulin alpha-8 chain,2524,24,C,UR,57.0461383381463,83.11644743272758,111.12711836333932,97.9887650886045,111.29351901392721,119.42597900055895,101.58390951760056,90.11533214009985,117.75605750063542,385.0395833333334,128.39505273860516,Q9NY65
Q9BQE3,TUBA1C,TBA1C_HUMAN Tubulin alpha-1C chain,2524,108,C,UR,41.69903854153491,61.51377434706457,68.36531477374353,65.91281029024026,74.99161380152123,99.30333539356258,98.79339442879717,129.5908620419984,126.69560746880325,91.79212962962963,90.70102039979021,Q9BQE3
P68366,TUBA4A,TBA4A_HUMAN Tubulin alpha-4A chain,2524,59,C,UR,173.25018430390708,197.51534724533963,120.26094294002472,191.52923974877405,199.37916609237573,310.63536344500983,291.94458404491854,219.60306893170852,319.7957825574341,175.13728813559322,169.99025545055176,P68366
C9JJQ8,TUBA4A,C9JJQ8_HUMAN Tubulin alpha-4A chain (Fragment),2524,4,C,UR,206.93683161780288,305.46237406532055,220.68045142488364,582.2107524048125,753.15189201298,304.059008050835,333.89239397567286,193.8987250706008,327.72631762108523,76.5155,98.33728923471077,C9JJQ8
A6NHL2,TUBAL3,TBAL3_HUMAN Tubulin alpha chain-like 3,2524,4,C,UR,31.992907705209127,28.122591011555567,32.509481762593914,50.79810771534303,40.5827191205619,62.18077435536708,63.21852785217044,62.944742029062915,75.15720783374853,369.885,140.0865901594406,A6NHL2
Q9NS86,LANCL2,LANC2_HUMAN LanC-like protein 2,2525,39,C,UR,123.72960355750988,118.89544674241377,130.70973686870957,137.78684325836738,112.87958724669714,169.14464195822782,78.75813458770494,141.95325862950097,96.53232561463193,151.8669230769231,140.07245073105895,Q9NS86
Q8N0T1,C8orf59,CH059_HUMAN Uncharacterized protein C8orf59,2526,21,C,UR,151.59569502494034,137.40722219996323,137.40953704894758,132.98553056817673,173.44421878034007,403.71286124448056,429.8477859478278,339.970351630625,206.62084532671625,200.5947619047619,222.41764691169675,Q8N0T1
Q9Y3C7,MED31,MED31_HUMAN Mediator of RNA polymerase II transcription subunit 31,2527,10,C,UR,88.15224823182811,109.91477160794041,107.80913053683767,151.73718741963296,94.05371811876695,151.46833243012662,181.96945803193157,155.5700405784004,154.9966212160364,180.557,162.4295159413922,Q9Y3C7
Q9BSE2,TMEM79,TMM79_HUMAN Transmembrane protein 79,2528,1,C,UR,542.6300243136424,180.61569357495216,200.8047439720804,200.52938440929424,376.8555256132482,88.44911971309652,55.48657842257791,32.76718363741374,38.248219534890794,111.779,149.8650997383027,Q9BSE2
O60353,FZD6,FZD6_HUMAN Frizzled-6,2529,18,C,UR,100.65301424279511,70.19063056023035,26.345674245084847,149.1906630454434,90.91320891042966,150.70898346325035,131.94913085196148,184.1966285199042,201.29582304305328,263.9111111111111,284.97078073689994,O60353
Q5JU69,TOR2A,TOR2A_HUMAN Torsin-2A,2530,13,C,UR,196.96247641608574,138.86518458267741,218.76901334496876,202.56879333337804,97.66314978770465,94.63991824662935,55.12594763607375,101.67746043415133,100.1282640823966,104.44999999999999,97.64538092526101,Q5JU69
O14656,TOR1A,TOR1A_HUMAN Torsin-1A,2530,41,C,UR,305.105945903379,236.99093796611766,240.5111775634382,311.7202889254638,139.3133015965993,268.34959417059537,241.5245222111098,214.83612054249903,251.10585675619848,319.5048780487805,298.57474181795914,O14656
Q9NQW7-3,XPNPEP1,XPP1_HUMAN Isoform 3 of Xaa-Pro aminopeptidase 1,2531,100,C,UR,138.84785978467855,115.50360389092593,227.28971062783674,272.28735105733443,304.0120921308198,176.16294634410127,225.75910536303178,182.03775860243493,252.5971805640066,156.739,157.8729123588779,Q9NQW7
Q5SWX8,ODR4,ODR4_HUMAN Protein odr-4 homolog,2532,75,C,UR,129.8967406614072,248.52237774089755,281.85446511709773,143.9975888643007,268.2011439349588,125.55265542103007,123.39747077617433,68.44724577026658,95.83356350067172,140.22,138.67713654134198,Q5SWX8
Q8NCC3,PLA2G15,PAG15_HUMAN Group XV phospholipase A2,2533,20,C,UR,190.3110913178686,378.5034791077467,215.13896263423632,690.5571162040163,174.09100426287287,200.12635213755127,185.6500381288201,271.72016228314925,184.0269080702896,185.7295,192.4550345725222,Q8NCC3
Q8WWX9,SELM,SELM_HUMAN Selenoprotein M,2534,21,C,UR,230.76758437749044,148.91986104114872,188.84713549777982,149.63934191963665,186.76650026019942,30.17536794425968,46.08667112426755,36.050401506395794,38.46347743009885,91.48714285714286,136.64724502731863,Q8WWX9
P52630,STAT2,STAT2_HUMAN Signal transducer and activator of transcription 2,2535,45,C,UR,90.75734446543217,249.77646761944612,152.80696982960228,194.3009714862365,144.30131913716426,141.77517251583498,223.30055226455286,109.26480484989891,184.34277519362564,176.89022222222223,153.8615606178999,P52630
O43463,SUV39H1,SUV91_HUMAN Histone-lysine N-methyltransferase SUV39H1,2536,9,C,UR,58.12718645221839,97.52950456790627,57.80990078749724,92.65085152500193,95.11530115194931,263.4618656981509,137.94939862019305,127.4994120074853,156.76309534384933,180.9788888888889,166.75301596454747,O43463
Q96LJ7,DHRS1,DHRS1_HUMAN Dehydrogenase/reductase SDR family member 1,2537,41,C,UR,418.08891954492907,115.25402298880825,103.35492830769007,164.20831961429445,266.6853537042457,97.30229003201349,116.17579967102446,171.02450581014403,59.049710699278116,147.83341463414635,154.6254702721046,Q96LJ7
P21359,NF1,NF1_HUMAN Neurofibromin,2538,52,C,UR,242.12922007714732,43.897467074915916,140.19295008037355,210.2122538018998,134.32012621960246,61.71178934467391,428.5651731087024,59.31629221181275,215.63460260059728,160.3973076923077,148.45721573239993,P21359
Q9UL46,PSME2,PSME2_HUMAN Proteasome activator complex subunit 2,2539,128,C,UR,147.76948786900107,270.18407407685277,505.2512849731455,262.556142015129,178.24589329020188,150.36089296651258,169.03255027898183,142.83137532478028,110.11639360539301,172.3546875,192.6953911289777,Q9UL46
Q53GL7,PARP10,PAR10_HUMAN Poly [ADP-ribose] polymerase 10,2540,27,C,UR,21.177551116330783,236.2047611692834,30.777626596862103,126.83364282687988,109.43580585583145,176.94124499380305,40.8859680651313,59.69244007587148,67.77589786827872,57.48925925925926,54.098611357685535,Q53GL7
O75718,CRTAP,CRTAP_HUMAN Cartilage-associated protein,2541,59,C,UR,53.01458401649009,72.39889814418751,59.31981623750732,44.16666607830221,43.651139769565326,286.65179248111167,180.68955369058756,147.96001289684872,315.4186445004328,304.57966101694916,293.8092005575446,O75718
Q8WUY1,THEM6,THEM6_HUMAN Protein THEM6,2542,94,C,UR,170.76797405328253,173.91948107824575,266.27917698592375,68.94914215587785,125.82000454609121,49.396963180704155,34.869514456050894,59.84805189897292,34.14731253409473,65.21765957446809,66.07808422470568,Q8WUY1
P04181,OAT,"OAT_HUMAN Ornithine aminotransferase, mitochondrial",2543,216,C,UR,152.5722934991832,161.95341817760382,131.86081933327745,177.4851201507559,298.0443756797354,134.51248908657706,89.33619614341205,74.79570115310217,96.94341963069587,155.49537037037038,148.98232170546902,P04181
P09497,CLTB,CLCB_HUMAN Clathrin light chain B,2544,26,C,UR,295.1984986599658,369.5902303729525,158.442955061389,251.65672351757559,277.7271429033724,191.49474978915381,54.93810775374927,75.56266725736975,57.08614478969949,176.56846153846152,188.89565793844525,P09497
Q8IWW6,ARHGAP12,RHG12_HUMAN Rho GTPase-activating protein 12,2545,46,C,UR,136.40929108202855,195.03968116901936,308.2004738162734,231.63971849039007,261.33364600639567,98.48975543731399,128.7740132864575,157.60367495892277,305.4921544164818,244.56739130434784,244.2724355774354,Q8IWW6
Q8WW12,PCNP,PCNP_HUMAN PEST proteolytic signal-containing nuclear protein,2546,46,C,UR,150.21485789563275,143.93863569866278,182.45571782146027,238.7972723709941,168.17213103437885,189.9487147946868,279.85831767171527,133.96068780047912,252.57929515215213,154.75630434782607,182.91802200438752,Q8WW12
O43761,SYNGR3,SNG3_HUMAN Synaptogyrin-3,2547,1,C,UR,87.76614668672161,327.9594838362624,145.66944682194648,1031.5535750737965,184.16685452476784,130.26125445412904,356.52920073894677,218.18881294392597,145.90679335256507,212.206,286.9733216892036,O43761
Q96C57,C12orf43,CL043_HUMAN Uncharacterized protein C12orf43,2548,31,C,UR,92.37709689916727,91.39337044556079,76.1064076869217,115.7049280770019,116.6035686329156,160.90597726631935,199.91465787999888,217.47138394553772,168.53134543454567,136.61516129032256,174.9157578309754,Q96C57
Q92974,ARHGEF2,ARHG2_HUMAN Rho guanine nucleotide exchange factor 2,2549,154,C,UR,100.62604612794001,216.53353420260413,120.25687757208875,148.18804752797607,101.88608681405361,148.5460464175765,84.09062950937293,148.45708882981523,119.16591529684402,119.93506493506493,119.27462188454815,Q92974
Q8IXK0-5,PHC2,PHC2_HUMAN Isoform 5 of Polyhomeotic-like protein 2,2550,28,C,UR,119.0026302942816,118.8209651170743,189.47199864845587,108.50357151645176,156.0960607055032,179.17334418188364,134.006020298649,134.19909107924633,226.95441670939042,212.72535714285715,203.49069832580125,Q8IXK0
Q8NDX5-7,PHC3,PHC3_HUMAN Isoform 7 of Polyhomeotic-like protein 3,2550,26,C,UR,188.91461382227712,139.5903441934685,185.0935869213412,224.9329626939241,172.15601644268037,154.85932187260252,198.61966612639182,140.74719699377684,196.8923535454313,184.04461538461538,230.13692771578124,Q8NDX5
Q9BVL4,SELO,SELO_HUMAN Selenoprotein O,2551,30,C,UR,216.09159358977917,128.262791358343,83.22822131123786,76.54210990778017,75.18607869378043,58.618517662057066,31.435839496756998,93.56042402161026,113.06058213039758,74.659,72.86333592472562,Q9BVL4
P19838-2,NFKB1,NFKB1_HUMAN Isoform 2 of Nuclear factor NF-kappa-B p105 subunit,2552,52,C,UR,126.89201465657288,249.71089321650282,119.3381424265607,152.67859537232457,206.14092240112194,198.470214449874,159.38163436970302,188.10859097440326,357.6118798176514,215.25,222.42373711774775,P19838
O75197,LRP5,LRP5_HUMAN Low-density lipoprotein receptor-related protein 5,2553,7,C,UR,44.11832510063658,54.23204981253763,63.274697601216694,75.33647732720794,62.199008791073865,68.73122906556165,70.32285885899076,47.50280235200813,44.30253922927652,87.821,91.96856698793661,O75197
O75581,LRP6,LRP6_HUMAN Low-density lipoprotein receptor-related protein 6,2553,8,C,UR,64.65074826787385,56.926932888188134,62.2333076228594,64.50490295033134,72.27616672184985,193.21868212745554,194.9842563077507,97.8927645810614,78.46930429191794,103.79737499999997,103.05851800747125,O75581
Q9BUP3-3,HTATIP2,HTAI2_HUMAN Isoform 3 of Oxidoreductase HTATIP2,2554,74,C,UR,251.2108497385958,400.94060865527484,164.962144576891,269.5388228459261,222.07186361194263,149.35502724531275,127.62891193432729,136.59051198138118,94.77039053594558,258.49459459459456,243.86274381860497,Q9BUP3
Q15628,TRADD,TRADD_HUMAN Tumor necrosis factor receptor type 1-associated DEATH domain protein,2555,26,C,UR,154.20754536101487,128.84876312556452,138.02402222771556,198.4894929181266,82.17230304352961,50.17275487931506,121.35631370084643,94.35372134700742,121.00506995930029,112.65192307692307,120.3570880615267,Q15628
P61011,SRP54,SRP54_HUMAN Signal recognition particle 54 kDa protein,2556,141,C,UR,240.52333971636688,264.70803879340707,346.3934012461971,228.61398840219877,215.80876884304746,121.04813063813816,196.47681722056,200.35213874372656,166.59381555265279,152.80141843971631,145.40851100382415,P61011
Q13641,TPBG,TPBG_HUMAN Trophoblast glycoprotein,2557,30,C,UR,143.44998107674215,88.537104693604,242.1064230523613,370.62385264607775,62.879694032597996,89.63358836084579,75.70857666385301,102.40676531758804,63.69888692301446,254.53766666666667,254.77916742262434,Q13641
Q96EU6,RRP36,RRP36_HUMAN Ribosomal RNA processing protein 36 homolog,2558,22,C,UR,183.25541681489693,194.85815458162676,110.06677142854673,151.6891866180375,157.8498994156177,223.97101552544632,259.3368177554289,217.27313452544377,198.2627356700562,254.1409090909091,234.69091703959896,Q96EU6
Q9H160,ING2,ING2_HUMAN Inhibitor of growth protein 2,2558,17,C,UR,86.33800172224566,130.6603790698363,123.93028655732562,133.87683557660745,121.07536941458017,207.54908774289657,121.07245751140366,95.9579189127487,151.66985890289027,128.43823529411765,119.36648836458299,Q9H160
Q00653,NFKB2,NFKB2_HUMAN Nuclear factor NF-kappa-B p100 subunit,2559,70,C,UR,116.37825428348202,109.26250423693034,132.9173694846435,185.0241478255907,91.41517110222398,200.59495558590027,231.4967033593357,191.97866916295442,126.75712824168383,128.339,162.70129415469185,Q00653
P55081,MFAP1,MFAP1_HUMAN Microfibrillar-associated protein 1,2559,41,C,UR,197.06378827161376,160.41268980291224,153.55475044336217,135.84094707307028,154.76726864355254,179.4897240994286,191.72738634532467,183.55346784738612,175.23832756620257,161.7078048780488,156.5434503563508,P55081
Q6Y1H2,PTPLB,HACD2_HUMAN Very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase 2,2560,13,C,UR,247.57489473176537,207.93231618480925,154.29149319363268,171.3000548585858,156.1726814799373,71.63294335857115,127.96844874663037,108.26659240695328,113.26774315356052,74.30792307692307,185.6521802922317,Q6Y1H2
Q9NWH9,SLTM,SLTM_HUMAN SAFB-like transcription modulator,2561,108,C,UR,205.1677229158959,170.00202069971633,190.0398588160052,139.6193172889567,151.50457926563607,169.89468629042332,201.03454035690132,156.24190027380237,112.95888463646891,142.2962962962963,154.34060597299643,Q9NWH9
Q8NCH0,CHST14,CHSTE_HUMAN Carbohydrate sulfotransferase 14,2562,18,C,UR,163.77488515128897,198.73008736675143,218.94471058867572,167.15806540457476,54.77150766560064,266.32757970868,171.82334635812748,215.9130240464449,282.952861746197,237.86499999999998,245.56150030520283,Q8NCH0
P40926,MDH2,"MDHM_HUMAN Malate dehydrogenase, mitochondrial",2563,500,C,UR,330.95553017289245,161.5308425187744,206.66603133259784,130.58358584556555,220.06079610560974,93.72883041463317,206.3309835158856,62.433173388348976,89.36816611732493,147.6848,130.21628345842743,P40926
Q6P2P2,PRMT10,ANM10_HUMAN Putative protein arginine N-methyltransferase 10,2564,17,C,UR,204.9003581983036,102.9273937010104,263.31716461917455,177.44417466661926,187.34495143579548,196.38512807165972,279.57758891639054,362.03604965557616,287.98215085634655,216.5841176470588,193.5777073897896,Q6P2P2
Q8N441,FGFRL1,FGRL1_HUMAN Fibroblast growth factor receptor-like 1,2565,3,C,UR,60.29064063884357,60.47202846956719,62.18630974810329,134.7415768666191,171.42597508339125,430.41878379484643,986.073788222331,300.42960084746875,242.12388872550721,124.85300000000001,101.93276048998308,Q8N441
Q86XA9,HEATR5A,HTR5A_HUMAN HEAT repeat-containing protein 5A,2566,47,C,UR,141.1762529567319,170.36830579584068,369.5560932060368,133.94005347515844,156.14835156203347,85.46869481520218,104.68387269394516,127.00527995029537,138.77909648966792,137.87382978723403,129.87844552222643,Q86XA9
P06396,GSN,GELS_HUMAN Gelsolin,2567,136,C,UR,99.9365080859461,333.6164526527517,149.8207038613099,359.4995853374082,181.7044371001426,62.65745332647806,101.33875370841642,119.55716381854855,176.7971069111858,186.20073529411764,253.46233384270045,P06396
Q86SX3,C14orf80,CN080_HUMAN Uncharacterized protein C14orf80,2568,3,C,UR,58.60473518469866,63.66039861301014,47.931264087425056,75.57287391992143,55.73354513169942,84.47530314189348,67.62212419868138,71.2501774146084,89.97483514523319,65.86566666666667,53.443861302386914,Q86SX3
P55058,PLTP,PLTP_HUMAN Phospholipid transfer protein,2569,3,C,UR,24.17203440014395,43.64275579051264,36.64076803364737,37.11501188602693,73.61094793765106,103.7035576520579,176.2406269343056,90.2806938339985,47.911541872024145,253.24033333333333,168.25005135945133,P55058
P53350,PLK1,PLK1_HUMAN Serine/threonine-protein kinase PLK1,2570,60,C,UR,93.16070465036498,124.75822363886671,72.34832425391292,158.21653522627872,84.70521072407024,231.2343557119933,222.9034567128967,306.78838614857716,254.61215195114784,180.07833333333335,233.14218602955293,P53350
Q8NBI6,XXYLT1,XXLT1_HUMAN Xyloside xylosyltransferase 1,2571,36,C,UR,96.69880889097223,98.56637580708164,230.17035342151206,153.85822614051645,166.68390277194328,195.79844882828226,305.70625274539714,85.67258067551654,277.49096910991125,283.1,276.1174358971703,Q8NBI6
Q9H0W5,CCDC8,CCDC8_HUMAN Coiled-coil domain-containing protein 8,2572,6,C,UR,13.202462765215119,14.713013843046536,13.180920106101357,21.918116519398904,19.957991173550894,251.2608797950768,216.01975530865693,176.96417661016915,35.87122019166748,104.57433333333334,87.30400066179162,Q9H0W5
P48382,RFX5,RFX5_HUMAN DNA-binding protein RFX5,2573,23,C,UR,95.2472078564009,127.29412370137389,100.22987085687011,139.2470399666932,155.57439016582006,238.20654147379668,110.80069816741691,141.5385966905934,102.63386041308758,122.52652173913044,112.02596060416273,P48382
P28065,PSMB9,PSB9_HUMAN Proteasome subunit beta type-9,2574,21,C,UR,30.87153711564654,293.17331743913655,61.03066795523368,74.86921068386002,22.741183803917732,172.5016050175398,41.16400934682882,62.01039267503664,125.65354570746148,140.42238095238093,140.62555217150538,P28065
Q9BUE0,MED18,MED18_HUMAN Mediator of RNA polymerase II transcription subunit 18,2575,14,C,UR,89.99045357946737,113.02018797589673,125.16764627273636,179.22053181260696,123.24816565409886,185.14358845805458,222.20908943573977,192.62405999232413,231.53870263957216,230.32857142857142,191.08973771656858,Q9BUE0
Q96FF7,MISP3,YS003_HUMAN Uncharacterized protein LOC113230,2576,13,C,UR,266.2583142632473,142.61197975670797,43.64843894367434,129.22100942768262,43.143818800978075,23.28019597133973,20.791089278295942,17.409365849937146,18.207216125854927,35.490923076923075,42.26907509670011,Q96FF7
Q9NYU1,UGGT2,UGGG2_HUMAN UDP-glucose:glycoprotein glucosyltransferase 2,2577,37,C,UR,146.70713624733992,111.6415889367877,148.20512268008375,141.56994457722834,106.36281801890156,103.23222300997128,189.23296117141254,233.01379761047414,165.7781444361645,214.75243243243244,197.36585516315284,Q9NYU1
Q9NYU2,UGGT1,UGGG1_HUMAN UDP-glucose:glycoprotein glucosyltransferase 1,2577,439,C,UR,262.9436041170983,221.02106851039454,318.0377455602274,171.7339182090894,131.9469475623603,100.99485902867164,131.81639715895002,97.47857334429162,93.82719591218192,93.67312072892939,88.86276527875864,Q9NYU2
Q86SJ2,AMIGO2,AMGO2_HUMAN Amphoterin-induced protein 2,2577,11,C,UR,60.04142439488977,99.06454006486685,55.22689640744889,107.92956475960789,114.34637108245019,201.9874234915427,350.91565742428486,48.826180977101295,260.1144881582279,252.2790909090909,235.50574131016438,Q86SJ2
