Uniprot_Id,Gene_Symbol,Description,Group_ID,Set7 Peptides,Collapsed,Parsimony,MCF12A,MGH312,MGH358,SUM185PE,184A-1,184B5,MCF10A (repeat 4),HCC1569,AU-565,MCF10A (repeat 5),Bridge7,Uniprot_Id_prefix
O15213,WDR46,WDR46_HUMAN WD repeat-containing protein 46,2837,70,C,UR,333.6849631518122,88.5106978837572,93.95200074606302,70.32331641608295,120.12823486296462,188.20148267749673,200.75917618780466,87.11642738582805,93.40817312420273,199.44290711414243,97.90114285714286,O15213
Q15643,TRIP11,TRIPB_HUMAN Thyroid receptor-interacting protein 11,2838,179,C,UR,143.3816225151255,212.6050918117041,105.75136382854188,103.9038018091335,148.77678973881652,124.84858245919804,122.29662486881439,64.19891578212531,97.40766877881752,125.38204678705588,115.54469273743017,Q15643
Q4G176,ACSF3,"ACSF3_HUMAN Acyl-CoA synthetase family member 3, mitochondrial",2839,54,C,UR,185.4802700088759,110.7914247330039,155.88530662833003,92.66623876594709,115.40780810571552,177.71812745030178,214.468055810228,69.91968538648528,31.691221224019966,122.46793169181993,58.84759259259259,Q4G176
P50748,KNTC1,KNTC1_HUMAN Kinetochore-associated protein 1,2839,48,C,UR,88.04363847880632,219.366214774307,59.55579072181589,168.19773261279963,44.89642001086345,54.14289557019845,72.86664287121836,96.2681777721016,159.6686323155656,94.43553224654013,144.724375,P50748
Q8WXA9-2,SREK1,SREK1_HUMAN Isoform 2 of Splicing regulatory glutamine/lysine-rich protein 1,2840,64,C,UR,193.18282153631108,193.08190091500452,125.65490468009145,97.1528525386587,126.89043477732622,160.99854871688726,179.50613703609622,153.03412799452212,84.08147233435308,170.29882009189225,105.80875,Q8WXA9
Q5T6F0,DCAF12,DCA12_HUMAN DDB1- and CUL4-associated factor 12,2841,2,C,UR,93.00229674573451,81.38449189900356,64.51511207732844,56.22381133966849,78.30639159988156,59.23124996864243,63.14718383262134,64.19758074228592,48.85838232620579,63.93850417218416,49.1727,Q5T6F0
Q96LD4,TRIM47,TRI47_HUMAN Tripartite motif-containing protein 47,2842,24,C,UR,97.24181480687862,89.44343906709496,30.137015601517085,58.860161643994644,80.96430818246216,91.94711153783389,101.92414813166862,147.55589326661845,215.34317647392638,73.82803327572593,145.31166666666667,Q96LD4
Q9H299,SH3BGRL3,SH3L3_HUMAN SH3 domain-binding glutamic acid-rich-like protein 3,2843,12,C,UR,169.60787499163987,61.03626181835085,102.83122955225397,62.57986040196507,84.08219214026019,60.434940664206515,84.01193109444463,71.54252792540379,55.54875824785524,39.86186870139783,184.91583333333332,Q9H299
Q562E7,WDR81,WDR81_HUMAN WD repeat-containing protein 81,2844,30,C,UR,123.43708259360143,108.95643069092307,70.21639852011857,76.12753508569784,105.00113408391704,64.57193068730602,89.98090042518,87.68326058660857,87.82256270413743,78.32574944283591,53.177,Q562E7
Q92541,RTF1,RTF1_HUMAN RNA polymerase-associated protein RTF1 homolog,2845,49,C,UR,71.22266709361253,187.94360071072037,152.3220847918944,193.62309404149573,109.61708539194089,147.02156109078302,73.82512277182906,142.67266407509373,244.95656044616348,86.43250749033868,144.1942857142857,Q92541
Q9GZR2,REXO4,REXO4_HUMAN RNA exonuclease 4,2846,42,C,UR,184.8691860810463,87.32344186518436,98.83394724879795,94.24825536488329,177.94324884329896,204.87593715472147,156.7089850370711,157.03703905392308,87.49214303476491,201.36355844653355,97.08333333333333,Q9GZR2
Q96N46,TTC14,TTC14_HUMAN Tetratricopeptide repeat protein 14,2847,13,C,UR,71.6972953005574,75.348669425275,96.53035269513029,54.61480554163209,58.48128255815197,73.53428371305121,77.2990790263626,72.98593061386896,59.84438131977461,82.89719231115441,48.57392307692308,Q96N46
Q99715,COL12A1,COCA1_HUMAN Collagen alpha-1(XII) chain,2848,138,C,UR,51.95912927852853,21.202265196741447,237.30642271496149,19.913125100655552,285.50169367034385,158.49875126577243,101.21069348883536,137.62008502958633,46.11969100957167,104.99203018603019,91.42028985507247,Q99715
P12268,IMPDH2,IMDH2_HUMAN Inosine-5'-monophosphate dehydrogenase 2,2849,108,C,UR,107.73672074357206,299.32711742412,70.76639932577541,200.28743510664458,62.16254848277146,84.94210654173219,63.03172045103621,90.3736313153396,120.29676666178284,105.85891040368207,156.5537037037037,P12268
P20839-6,IMPDH1,IMDH1_HUMAN Isoform 6 of Inosine-5'-monophosphate dehydrogenase 1,2849,59,C,UR,81.57197490318376,127.02093995487257,41.580164563185654,166.32274822495933,39.05124205049079,58.468719293852885,60.384979561189915,109.56492210723667,390.55790168227537,70.89217320194497,144.60254237288135,P20839
Q96T88-2,UHRF1,UHRF1_HUMAN Isoform 2 of E3 ubiquitin-protein ligase UHRF1,2850,65,C,UR,182.43540293967615,115.22015886654168,72.88685640010924,39.45874783050417,83.79804897202055,36.17259271754316,129.60684189553575,77.27462320961764,37.612470059482476,190.70773959704132,95.35692307692307,Q96T88
Q96PU4,UHRF2,UHRF2_HUMAN E3 ubiquitin-protein ligase UHRF2,2850,33,C,UR,248.35565197311843,172.3279488422271,51.226616735937206,66.09294969199173,96.37678714910506,135.43396048538875,120.36615868699495,85.30255463404514,57.74905976439359,108.26797409597867,63.128484848484845,Q96PU4
Q9P0U3,SENP1,SENP1_HUMAN Sentrin-specific protease 1,2851,21,C,UR,138.1941033838802,106.08872499660669,68.38862474282418,70.77895840043412,70.79658225234023,109.84080754379761,113.34625082073592,92.85211654651877,63.420336417268636,104.76502853202938,57.602380952380955,Q9P0U3
Q9NZ43,USE1,USE1_HUMAN Vesicle transport protein USE1,2852,18,C,UR,88.43282496970055,91.97425648179053,99.73882966615068,71.71554242643784,141.3061825547112,105.33285029867075,120.62417402520244,98.03645220645932,81.52131286846176,121.79810779639485,89.29777777777777,Q9NZ43
Q13395,TARBP1,TARB1_HUMAN Probable methyltransferase TARBP1,2853,22,C,UR,122.29342101819847,178.6199502916856,53.67799960041064,137.02511034417108,39.57461661897893,87.37047408219416,106.48013744161746,194.88555655661676,102.56073816551991,146.20144350402455,67.84772727272728,Q13395
Q66K89,E4F1,E4F1_HUMAN Transcription factor E4F1,2854,2,C,UR,146.65934773683438,210.71700311380354,132.5968232655756,98.91614003227706,88.23316160984817,80.45813725231167,110.29931690345911,99.05421691126242,120.36981094193408,129.99385495645413,89.73450000000003,Q66K89
Q9UL26,RAB22A,RB22A_HUMAN Ras-related protein Rab-22A,2855,36,C,UR,110.60505758573534,113.63805355158455,171.25709397654694,154.76269940640748,240.54644691591687,156.60438444816575,100.46282514292574,94.65981477638329,212.2294475758309,78.6031709361577,139.35277777777776,Q9UL26
Q13636,RAB31,RAB31_HUMAN Ras-related protein Rab-31,2855,9,C,UR,137.8357089335477,24.200080744727657,34.06619113022398,20.94631099624367,404.09088387752706,149.77388394883536,84.83092641645733,105.94144743549865,248.94718575077522,53.80074438462464,314.69,Q13636
Q8NBS9,TXNDC5,TXND5_HUMAN Thioredoxin domain-containing protein 5,2856,116,C,UR,87.68337309041641,71.93337322750789,146.68805757945626,76.70733097357328,63.11281424705498,85.1529253889274,96.19098399041908,171.70994819408494,112.88807982489557,88.49021628570007,116.13879310344828,Q8NBS9
Q86YB7,ECHDC2,"ECHD2_HUMAN Enoyl-CoA hydratase domain-containing protein 2, mitochondrial",2857,2,C,UR,62.6686792725032,65.88736928415933,288.9968073972075,68.78781979552434,59.06105858202529,51.75662021951783,53.46613022534275,30.583921865426166,36.530884924242784,53.786537569020865,32.25885,Q86YB7
P15822,HIVEP1,ZEP1_HUMAN Zinc finger protein 40,2858,6,C,UR,137.48902790953153,206.55867542319604,156.63898757045172,91.27872740119089,97.01594796519599,119.56080095018805,84.50356869723797,175.56843919872304,152.21573963646833,106.52686907167559,121.68033333333334,P15822
Q8WU76,SCFD2,SCFD2_HUMAN Sec1 family domain-containing protein 2,2859,45,C,UR,109.76869212942087,77.25273206541912,142.7248868819392,88.67591372837644,165.2465501756847,130.01395859466024,149.28099664278932,122.07686960489785,121.61164241601384,129.0660286577448,74.43733333333333,Q8WU76
Q9BUI4,POLR3C,RPC3_HUMAN DNA-directed RNA polymerase III subunit RPC3,2860,31,C,UR,137.16259396910704,102.8138830418394,78.42657480884704,89.45284130880555,89.22348090738487,154.66654393481483,91.12027383327828,120.85840141620878,140.9648854198141,138.78266822615788,108.57000000000001,Q9BUI4
Q9BZQ8,FAM129A,NIBAN_HUMAN Protein Niban,2861,15,C,UR,18.44056102343068,56.50569096686044,23.194651081307914,495.50938093139393,74.3447287256694,109.18708370651271,16.093097804492224,19.921361280255432,30.464541715381063,9.645314875926655,225.49733333333333,Q9BZQ8
O00458,IFRD1,IFRD1_HUMAN Interferon-related developmental regulator 1,2862,6,C,UR,156.6929173930354,101.51559845846792,31.58448017786999,473.5108124408119,33.72239245076874,155.46711267260747,40.027394656763086,256.8243339840782,79.96866932407254,56.56302186228047,153.97483333333335,O00458
Q8N490,PNKD,PNKD_HUMAN Probable hydrolase PNKD,2863,23,C,UR,30.24861819918367,29.72376791693412,74.4833434174437,91.41328703928443,46.070945857807494,90.29372561200036,65.47032437495857,51.98828792228092,193.47872350859782,76.20005516497689,56.8795652173913,Q8N490
Q8N490-2,PNKD,PNKD_HUMAN Isoform 2 of Probable hydrolase PNKD,2863,6,C,UR,78.10701346788228,51.34577338914405,82.89974865725716,56.30291618549741,98.15958506311843,37.51966382445107,140.81450561864625,99.55024071328083,140.20316304557326,185.9072181043197,111.60183333333335,Q8N490
Q96JY6-5,PDLIM2,PDLI2_HUMAN Isoform 5 of PDZ and LIM domain protein 2,2864,12,C,UR,205.47236549489716,91.15724907168175,51.716653666346446,54.28026093777794,192.14836028578344,127.75290492292432,93.37969094326837,52.50790540662747,274.4399740474681,104.36786831963636,237.59916666666666,Q96JY6
Q96PN7,TRERF1,TREF1_HUMAN Transcriptional-regulating factor 1,2865,14,C,UR,379.57966156749535,68.15063659977993,163.63124405851457,118.90737788127647,75.78229541018771,112.66377892925603,247.64333843113317,120.48875126092625,24.125164587075645,243.36901312755398,161.84428571428572,Q96PN7
Q86YV9,HPS6,HPS6_HUMAN Hermansky-Pudlak syndrome 6 protein,2866,17,C,UR,120.71702454904978,80.14913504859068,91.3940053030524,116.26299037947538,66.72052217756264,95.38667259272813,85.40904076140747,78.38096369942127,77.44705469593522,85.72190286145181,77.60176470588236,Q86YV9
Q96CN9,GCC1,GCC1_HUMAN GRIP and coiled-coil domain-containing protein 1,2867,29,C,UR,125.87296071814721,110.95229909197869,133.34864785069703,136.78502152453888,104.29970333052462,130.4196111552678,89.02408409066516,69.93726357387733,141.88236655351676,67.64215121485417,130.19793103448276,Q96CN9
Q9NPD3,EXOSC4,EXOS4_HUMAN Exosome complex component RRP41,2868,25,C,UR,157.32354029926267,57.394046815071114,55.543415049933536,61.920777042559756,110.13142079385773,99.66008122529253,147.69514816668854,91.69355305913797,60.09245880390063,150.10037249142366,75.5016,Q9NPD3
O43592,XPOT,XPOT_HUMAN Exportin-T,2869,78,C,UR,65.54763818373704,143.46924679523326,93.04601240351127,464.79967835224437,57.60238811802599,96.85142492429034,62.77417911385731,114.95736817502598,198.17862586920305,77.1907155070172,124.00910256410255,O43592
Q9HAT2,SIAE,SIAE_HUMAN Sialate O-acetylesterase,2870,13,C,UR,135.74602012270375,229.10738649998854,177.01313852243925,26.448835595503084,286.4922894766785,93.66991758105775,217.45601819545743,143.12468487954501,110.14803772944755,92.92878717941669,66.45446153846154,Q9HAT2
Q9NQW7-3,XPNPEP1,XPP1_HUMAN Isoform 3 of Xaa-Pro aminopeptidase 1,2871,55,C,UR,220.9811317486706,220.61548704811807,117.53256113085091,228.00963641236729,69.0677414156525,99.4549533018628,89.43608130797024,166.64154044440298,200.91935510074867,84.40262650165637,161.1570909090909,Q9NQW7
O00462,MANBA,MANBA_HUMAN Beta-mannosidase,2871,42,C,UR,65.35258631775517,96.87949432033167,86.4690340463223,240.88979701283833,126.84866231839234,110.37692318664136,90.37454250160444,120.35782163952427,89.41697675956296,67.91426308867618,51.722857142857144,O00462
Q9NR50,EIF2B3,EI2BG_HUMAN Translation initiation factor eIF-2B subunit gamma,2872,54,C,UR,112.63255941670735,193.3571988817434,148.35337881329792,128.4680687413552,54.922112704485365,95.13799886307882,140.59620035872618,140.4448066177695,263.87836540949104,129.91433409362168,202.38888888888889,Q9NR50
Q9GZX9,TWSG1,TWSG1_HUMAN Twisted gastrulation protein homolog 1,2873,4,C,UR,43.76417174853211,19.803369139760036,34.96637883717132,38.32326179723655,161.74225550146744,84.5230875723301,103.6462821306953,75.30683125728586,42.756052215528165,134.86517617810705,82.5365,Q9GZX9
Q9BVN2,RUSC1,RUSC1_HUMAN RUN and SH3 domain-containing protein 1,2874,10,C,UR,87.83667574023777,63.890822312867265,96.49809534186605,168.17858890277495,89.78892393105824,57.949936258809174,89.96042554212967,39.651115242690395,92.24445326476467,68.89784547633275,67.2883,Q9BVN2
Q8N0U8,VKORC1L1,VKORL_HUMAN Vitamin K epoxide reductase complex subunit 1-like protein 1,2875,25,C,UR,131.09683589831414,98.67148188016057,181.86671437456803,227.7531398314357,187.77107196565055,220.91251304980685,213.7948021215128,179.79640216683322,190.25481578051478,223.7467139630406,121.4032,Q8N0U8
P49589-3,CARS,"SYCC_HUMAN Isoform 3 of Cysteine--tRNA ligase, cytoplasmic",2876,70,C,UR,109.61646547539668,159.30034720562657,81.38293040446099,178.35094679899416,88.33497501642294,115.60906926068532,93.55556200329659,124.93647141545833,277.58440043398923,98.25762306877716,211.60285714285715,P49589
Q9BQB6,VKORC1,VKOR1_HUMAN Vitamin K epoxide reductase complex subunit 1,2877,7,C,UR,129.4917842626449,111.8607817052713,158.965404866847,86.85943386825248,149.65011261359362,112.58091252734668,158.7269945476636,160.96825208090098,63.75267889635575,124.13093886302073,101.90185714285714,Q9BQB6
Q8IY18,SMC5,SMC5_HUMAN Structural maintenance of chromosomes protein 5,2878,54,C,UR,203.90154043345848,93.96328301907161,56.97810739186389,74.94851493388805,106.26756777124264,126.26860183675731,157.69933896934833,124.29395021001403,76.31356266856304,156.28201805622757,80.05796296296296,Q8IY18
Q5TDH0-3,DDI2,DDI2_HUMAN Isoform 3 of Protein DDI1 homolog 2,2879,27,C,UR,129.07404050862735,212.5265693754845,156.44649607536297,297.2070820245301,85.39734592314629,113.41283005791338,72.21547792619836,116.65977017357599,242.6372776491333,64.56381130624251,97.89,Q5TDH0
Q17RN3,FAM98C,FA98C_HUMAN Protein FAM98C,2880,8,C,UR,96.68825484844781,136.71512319505462,76.35237246726237,155.6573375437584,132.6580045961668,111.24766278189816,117.74104537336909,49.222888877309195,111.47859334601725,92.73388526072124,92.63425,Q17RN3
Q8N8U2,CDYL2,CDYL2_HUMAN Chromodomain Y-like protein 2,2881,5,C,UR,29.475355667575624,79.51997801578604,125.47596183888898,312.4374916305512,110.49800846724632,153.1078826564906,59.13570948533061,15.405872771995812,88.09487303992539,63.00469671084428,48.9076,Q8N8U2
O60921,HUS1,HUS1_HUMAN Checkpoint protein HUS1,2882,7,C,UR,122.66278967690764,252.44751568072036,120.90059247832767,187.51968756500736,88.06659160915724,98.60491570764677,77.4324931371182,155.25593590340586,308.4348702991872,105.45814704559982,166.85142857142858,O60921
Q7Z7A3,CTU1,CTU1_HUMAN Cytoplasmic tRNA 2-thiolation protein 1,2883,2,C,UR,119.57800186968029,99.77402962395706,84.77539843852526,146.07494084086792,74.40918827118865,81.61320817427485,103.3749198108161,84.45328819988167,145.56418423095099,119.40234750904199,185.18,Q7Z7A3
P19971,TYMP,TYPH_HUMAN Thymidine phosphorylase,2884,38,C,UR,76.93665934720298,42.38754524571988,60.46944241247487,74.56592677692697,19.10982022967422,35.17752296108752,58.85606252459619,39.78949579320506,440.27096016144145,30.68819425211865,98.85947368421053,P19971
P14324,FDPS,FPPS_HUMAN Farnesyl pyrophosphate synthase,2885,48,C,UR,105.35690624943912,207.2780688620701,57.23187768939353,67.13370204916136,72.72275674762352,149.09525245893093,143.97804534004348,174.16995996621893,93.9827959523579,115.66928132750306,82.82395833333334,P14324
Q9BTY7,FAM203A,F203A_HUMAN Protein FAM203A,2886,6,C,UR,47.65653948239793,71.91515797618864,33.051012307981686,59.41330523012672,28.988081422066262,27.60048057212734,36.12614810452406,43.80869331042035,125.9054536095483,39.2665813666131,155.55033333333333,Q9BTY7
Q15785,TOMM34,TOM34_HUMAN Mitochondrial import receptor subunit TOM34,2887,39,C,UR,67.98192967557948,89.85094207302541,54.13454925858416,140.94181870218898,50.8491977256904,65.33310001380879,55.476361208936545,250.76445237981747,221.49518474789969,84.2049750029429,175.03358974358974,Q15785
Q8N999,C12orf29,CL029_HUMAN Uncharacterized protein C12orf29,2888,5,C,UR,188.88662504977478,195.20229074534404,105.21177409802905,301.4167866700783,74.66702645326572,98.51051867074307,97.02257732738909,91.04741537751919,325.2380007932998,139.2946623257703,215.01,Q8N999
Q9Y5J6,TIMM10B,T10B_HUMAN Mitochondrial import inner membrane translocase subunit Tim10 B,2889,10,C,UR,70.93668983083984,113.3373787007237,120.23841236253845,55.38486143955535,303.3871683471264,101.10866943944511,78.02601288791617,49.80372541025375,75.19983811060413,48.478081646505814,191.908,Q9Y5J6
Q96RV3,PCNX,PCX1_HUMAN Pecanex-like protein 1,2890,5,C,UR,172.9573728249514,87.79111990952151,42.427187508014704,55.31705728598771,204.88113055467676,126.24031472548826,167.67126146316951,57.386176880819484,63.13873587454397,159.47515478067578,92.20439999999999,Q96RV3
Q9H6A9,PCNXL3,PCX3_HUMAN Pecanex-like protein 3,2890,15,C,UR,107.4943144348308,102.94769756531034,112.88343300850192,63.71471977227492,157.4185275187539,116.56904547867008,147.0016466484207,91.4409407208455,64.12681718660697,134.87608775858172,77.52933333333334,Q9H6A9
P28715,ERCC5,ERCC5_HUMAN DNA repair protein complementing XP-G cells,2891,27,C,UR,128.17878866681156,120.22637313052233,56.857043558474736,93.19978886325801,94.61998973874896,136.5950212317402,85.30177304211541,100.34204100833487,100.64722560903066,95.38648736540088,77.80814814814815,P28715
Q9BRX2,PELO,PELO_HUMAN Protein pelota homolog,2892,21,C,UR,109.22564121189406,191.04828196745459,108.22838914022648,103.99624696663435,54.675754900587066,61.69264440856035,91.68134032111449,102.52300799608955,188.7794337664724,105.61344055233089,136.79761904761904,Q9BRX2
Q9BYI3,FAM126A,HYCCI_HUMAN Hyccin,2893,14,C,UR,185.88805304059667,115.91097952655636,42.45800690102891,40.83906335234489,148.89412393457738,112.41566150493443,204.81265352414297,149.72236934575443,34.8190732156915,130.41696847625212,79.05785714285715,Q9BYI3
H7C0W7,FAM126A,H7C0W7_HUMAN Hyccin (Fragment),2893,3,C,UR,35.36226896952967,13.827745060796,36.778763002281195,56.21504065313736,279.69274046165555,83.83585316166327,135.3698295260976,61.591083960910915,36.425757833111334,136.51338439801157,89.48033333333332,H7C0W7
Q8IXS8,FAM126B,F126B_HUMAN Protein FAM126B,2893,13,C,UR,205.8998440376683,193.8323195503094,223.17027209570733,158.52470980721688,250.34615946632917,187.05879600835317,298.87997092138943,149.6126646434469,173.00278005840752,217.98798209501288,137.87846153846155,Q8IXS8
Q9Y3B8,REXO2,"ORN_HUMAN Oligoribonuclease, mitochondrial",2894,33,C,UR,77.03533813700133,233.70885989547696,56.14791481709204,72.58939107225879,243.49388536399448,80.34142935645836,116.27482464641209,139.13597018658996,105.14641122906305,90.08573709305995,188.2321212121212,Q9Y3B8
Q06210,GFPT1,GFPT1_HUMAN Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1,2895,138,C,UR,57.760941866972054,277.8559694045269,117.41043932026675,395.8703632618924,49.06609977513316,78.21515154704083,44.979849543538585,107.28257102165037,200.1278611018997,49.91291839082885,100.82101449275362,Q06210
Q9BRG2,SH2D3A,SH23A_HUMAN SH2 domain-containing protein 3A,2896,3,C,UR,110.50402329774609,52.371659123434036,67.92583173954625,111.9190201487872,79.31643109136486,63.48786899152677,53.8204939546911,47.70384954712939,57.21456926399817,59.312740141897095,62.43366666666666,Q9BRG2
P38606,ATP6V1A,VATA_HUMAN V-type proton ATPase catalytic subunit A,2897,127,C,UR,99.06236964830423,160.79995284532572,109.56990328102792,128.92112348575088,89.7366268883048,86.1474850294495,98.4155445408388,66.81248936523279,153.03023362396058,82.62866463496394,93.7031496062992,P38606
Q9P2X3,IMPACT,IMPCT_HUMAN Protein IMPACT,2898,4,C,UR,79.58893908282212,136.0872514429599,214.0858365514162,92.10081059643645,63.129287640362044,88.11504899656651,65.74631196621517,55.22082086367911,175.42445769339992,61.363930748391724,104.07425,Q9P2X3
P51587,BRCA2,BRCA2_HUMAN Breast cancer type 2 susceptibility protein,2899,2,C,UR,165.26246200157806,106.44274496334239,53.26806716480374,52.556315033263196,104.7483209739369,66.36908239589823,123.93174246159892,85.9735805674538,81.86046108193334,159.31746845361104,109.2765,P51587
Q9BZQ6,EDEM3,EDEM3_HUMAN ER degradation-enhancing alpha-mannosidase-like protein 3,2900,44,C,UR,188.2058147308058,121.77456387091593,122.2761403447977,80.63703263246049,116.30505739483087,150.5074529157417,182.34739245457877,135.25041514548445,77.57743694289809,185.8142958650016,83.16545454545455,Q9BZQ6
O95479,H6PD,G6PE_HUMAN GDH/6PGL endoplasmic bifunctional protein,2901,59,C,UR,106.06674163739906,93.16457722034859,217.44606733290473,84.60596450293433,163.40600518294923,153.19072728296916,120.3724683581969,144.58983543342342,49.375489323181675,67.931393373538,68.63033898305085,O95479
O94868,FCHSD2,FCSD2_HUMAN FCH and double SH3 domains protein 2,2902,1,C,UR,78.61410234687065,167.08067215294764,99.66453943058414,75.55598992455523,104.11880073503507,102.89596604171207,90.87830934040103,287.094137275783,190.15429331264713,109.22704691070979,176.457,O94868
Q15084-2,PDIA6,PDIA6_HUMAN Isoform 2 of Protein disulfide-isomerase A6,2903,140,C,UR,81.20524825021027,62.83256305585205,84.1364910315371,92.19268594737939,168.38125451028012,160.00763477205916,126.40907738185669,219.2874252607297,77.64229727059059,99.88212957724765,100.96714285714286,Q15084
Q86VU5,COMTD1,CMTD1_HUMAN Catechol O-methyltransferase domain-containing protein 1,2904,42,C,UR,91.22278497456055,183.0035872113327,34.957767683860894,105.17498868395109,47.09606487063371,51.59905628710182,51.164025272884636,20.450848852306393,144.40553957715426,58.50792115128193,42.63142857142857,Q86VU5
P28482,MAPK1,MK01_HUMAN Mitogen-activated protein kinase 1,2905,39,C,UR,66.38712373316739,157.89594551759504,138.18346105652006,152.36447021404445,87.19926302273221,88.42558284920959,79.9318722073924,149.2183021059068,235.74635751803916,79.51407149158416,178.08794871794873,P28482
P27361,MAPK3,MK03_HUMAN Mitogen-activated protein kinase 3,2905,45,C,UR,63.11217085515009,146.7425195353037,101.51694495584152,128.15299869442893,53.110968903112266,60.654494696440175,40.248304353861755,99.19831621137963,171.5647207929301,38.56419889013255,121.5311111111111,P27361
O75600-2,GCAT,"KBL_HUMAN Isoform 2 of 2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",2906,36,C,UR,95.24409138527302,60.17589077953778,361.24373929963326,98.94430742940591,64.23197328866694,126.78050945090664,111.454885645477,263.4866144621687,68.32375419070597,118.0962530872108,53.39861111111111,O75600
P14927,UQCRB,QCR7_HUMAN Cytochrome b-c1 complex subunit 7,2907,25,C,UR,190.46557576197938,106.84807884821403,143.02626553194912,88.04055620048483,195.30202622247856,155.24153191185425,143.704829862941,109.94694256486883,88.35351118663759,107.37845730783201,122.522,P14927
P09601,HMOX1,HMOX1_HUMAN Heme oxygenase 1,2908,9,C,UR,37.723802984216675,22.381984266883734,35.246212030122926,22.011836965077876,422.2123335291523,28.720577732733453,52.84429747579502,91.2399773904957,158.7957462805013,87.25272793031733,328.09777777777776,P09601
Q5JTW2-2,CEP78,CEP78_HUMAN Isoform 2 of Centrosomal protein of 78 kDa,2909,3,C,UR,52.93941926008661,62.44252597457084,62.97951498291067,55.84464781424543,51.238060997191425,40.04807941113289,58.71523311990978,57.11809848099892,62.866921421261374,79.1311546477867,74.23933333333333,Q5JTW2
Q9NZ08-2,ERAP1,ERAP1_HUMAN Isoform 2 of Endoplasmic reticulum aminopeptidase 1,2910,65,C,UR,80.0377219308193,60.068501199372825,21.93694685403568,228.52412988532086,155.47642379246386,172.93039567041302,219.86381266164858,174.863984330687,111.54658987224703,143.98138198852098,145.70184615384616,Q9NZ08
Q9H8M7,FAM188A,F188A_HUMAN Protein FAM188A,2911,12,C,UR,38.384246760581696,74.26412299022644,58.09602449787665,478.35240007304895,37.65095916048042,51.084299619943984,44.837790125659055,40.682902032598065,93.24273558836605,41.16454353960448,62.3305,Q9H8M7
Q7Z6J9,TSEN54,SEN54_HUMAN tRNA-splicing endonuclease subunit Sen54,2912,4,C,UR,66.00753733043058,222.22922201509073,65.36577100792229,154.32756653199885,78.57436656532657,80.61355190434224,48.87226365665014,109.0695657827638,142.46004829798844,51.56085493630311,109.48925,Q7Z6J9
P50579,METAP2,MAP2_HUMAN Methionine aminopeptidase 2,2913,23,C,UR,174.33665919304428,52.53361550522671,56.841863885676716,147.08397312619567,34.37180956434523,84.29952703505899,146.61744425686814,58.79484930011069,135.82545222815443,194.28257585312627,235.9804347826087,P50579
Q49A26,GLYR1,GLYR1_HUMAN Putative oxidoreductase GLYR1,2914,69,C,UR,174.47640079790872,206.16019739971992,178.8598432851367,173.0934587009867,125.47446815373087,244.11305277669348,209.93854177747662,139.75382870337177,113.46315324756866,190.24995414607764,86.46362318840579,Q49A26
Q69YN4,KIAA1429,VIR_HUMAN Protein virilizer homolog,2915,96,C,UR,201.15385363824984,164.18592090368637,104.05293692817013,79.09788831316413,105.03971017617839,130.03213245993686,172.3711686932959,185.32982424160164,76.50913617054394,182.5055095759987,87.64885416666668,Q69YN4
Q9HCD5,NCOA5,NCOA5_HUMAN Nuclear receptor coactivator 5,2916,67,C,UR,90.29847054308124,74.25649037170338,64.1508626529549,72.10712689541563,92.26715138383531,86.50687165029643,92.54638766270267,138.26303132823472,55.782023915930836,104.19260653910752,65.20850746268657,Q9HCD5
P10600,TGFB3,TGFB3_HUMAN Transforming growth factor beta-3,2917,7,C,UR,18.684916696606077,154.05860062827918,451.38661437103667,433.6776793667691,52.754048511281596,46.09893268853706,33.813779952370886,40.16327509765894,517.3764819306185,37.934089535607534,152.8057142857143,P10600
P01137,TGFB1,TGFB1_HUMAN Transforming growth factor beta-1,2918,6,C,UR,97.7566069636971,4.0284749990748265,24.784480867799044,13.483176404319178,186.9777343763887,101.6366858015338,104.66611962744325,77.65806642131037,12.731553093365314,105.62167419913591,101.86733333333336,P01137
Q13586,STIM1,STIM1_HUMAN Stromal interaction molecule 1,2919,25,C,UR,101.077946601285,53.96140639705319,55.68850419632301,62.67249234509779,166.00079616959934,214.4337736459545,133.24220469249317,145.66280437429583,91.30415377410878,102.01824132409094,65.4896,Q13586
Q9P246,STIM2,STIM2_HUMAN Stromal interaction molecule 2,2919,27,C,UR,82.9750515096841,62.663497254362525,60.36945684073946,59.274473508283414,135.6238079237209,152.97523217591475,161.84551391711102,141.39751282558385,65.59581007503637,188.60267899042694,92.86851851851851,Q9P246
O43303,CCP110,CP110_HUMAN Centriolar coiled-coil protein of 110 kDa,2920,4,C,UR,67.04687644758607,108.4845305822137,77.99174274596186,33.71460335922063,29.229024965196736,28.825623923095286,38.07426711412568,38.581379320329496,35.76968756846095,41.4598090420216,50.79275,O43303
P22061-2,PCMT1,PIMT_HUMAN Isoform 2 of Protein-L-isoaspartate(D-aspartate) O-methyltransferase,2921,70,C,UR,139.43944268903616,180.45830798283887,192.82456010504004,189.6058580041996,61.87952993121033,109.94267754562802,113.54956864180028,102.24953897826282,329.4440964436708,97.85537345010657,193.1957142857143,P22061
