Uniprot_Id,Gene_Symbol,Description,Group_ID,Set6 Peptides,Collapsed,Parsimony,ZR-75-30,HCC202,UACC-812,EVSA-T (repeat),SUM52PE,ZR-75-1,184A-1 (repeat),SUM229PE,MDA-MB-330,EFM-19 (repeat),Bridge6,Uniprot_Id_prefix
Q8IW45,CARKD,NNRD_HUMAN ATP-dependent (S)-NAD(P)H-hydrate dehydratase,4015,17,C,UR,293.3079143007948,236.43203124950116,102.87467375600112,115.89926012938358,236.68219660992483,205.77580765381987,144.4379585493483,107.5643668346054,489.3078467317732,415.56420569871955,155.3464705882353,Q8IW45
P16870,CPE,CBPE_HUMAN Carboxypeptidase E,4016,11,C,UR,503.9200353392311,204.74005354432936,334.96600148992087,35.08016993767316,306.343363352791,124.93659771394235,22.78351188356563,52.0643754074676,412.51388081342424,49.254698517665865,45.90490909090909,P16870
Q9BPX6-3,MICU1,"MICU1_HUMAN Isoform 3 of Calcium uptake protein 1, mitochondrial",4017,15,C,UR,207.9988291481776,129.4837609104923,141.43832765231807,118.47145627939832,110.88045755955937,119.55454052103326,222.27417285789033,194.49990828830977,80.87635576703379,163.95276752868014,138.90933333333334,Q9BPX6
Q86Y39-2,NDUFA11,NDUAB_HUMAN Isoform 2 of NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11,4018,8,C,UR,208.04235779470852,201.92985630500263,163.19547629903641,363.20836901717183,330.7595057883656,146.62338656998227,295.703211299992,160.00547965675838,113.87733113453358,213.10628141943218,148.72375,Q86Y39
Q5PRF9,SAMD4B,SMAG2_HUMAN Protein Smaug homolog 2,4019,14,C,UR,200.45468283692125,86.65861326332082,190.4550653354321,201.2075289467079,96.851710240487,272.3539916698124,104.86234761702289,163.73943241704328,182.17851630684993,201.34241851961298,187.80928571428572,Q5PRF9
Q9NV64,TMEM39A,TM39A_HUMAN Transmembrane protein 39A,4020,2,C,UR,139.49842996993405,106.18420283678496,169.89024963331107,138.23367071341693,147.36663890834487,131.7639275889418,184.87886257745078,348.9120781131958,159.34544259949823,182.57898802084827,178.673,Q9NV64
Q99567,NUP88,NUP88_HUMAN Nuclear pore complex protein Nup88,4021,35,C,UR,123.8607637037046,195.42125080442287,145.02209577098884,200.53684192205031,263.1830823780235,190.41209104511535,211.87159257679963,308.2310167190634,168.7034100401394,208.0370539353901,219.38285714285712,Q99567
Q8N5N7,MRPL50,"RM50_HUMAN 39S ribosomal protein L50, mitochondrial",4022,29,C,UR,119.85363464633548,148.5822532116425,116.56314978372532,272.2990692640216,315.1288077667488,140.31002831455626,102.49249517118446,259.79621640197666,147.15938372667534,123.08106168792669,163.5251724137931,Q8N5N7
Q6BCY4,CYB5R2,NB5R2_HUMAN NADH-cytochrome b5 reductase 2,4023,4,C,UR,90.09639997586332,157.46329862273478,456.13590884694196,54.88762302868042,214.15171123527085,223.22254656783392,39.76663361424586,46.70198648484779,35.030654302155135,113.3190154093049,95.87325000000001,Q6BCY4
Q9UFG5,C19orf25,CS025_HUMAN UPF0449 protein C19orf25,4024,9,C,UR,106.63301470169955,144.98514733429778,115.4452948751334,102.24472216914546,125.69776327300399,113.03985640049426,55.532398386365216,75.80784347892642,105.65885034064794,55.934497273541126,95.67866666666669,Q9UFG5
Q14956,GPNMB,GPNMB_HUMAN Transmembrane glycoprotein NMB,4025,6,C,UR,26.341149825697016,36.472618371347245,61.10277702037072,438.3563292490497,65.66912131023533,86.23282412701916,52.30900613064354,25.79133488054374,1940.2343047420638,47.46543914200788,306.6116666666667,Q14956
O00303,EIF3F,EIF3F_HUMAN Eukaryotic translation initiation factor 3 subunit F,4026,46,C,UR,155.95793600816558,142.1049524722816,198.87373771181782,209.6206293573819,137.47825776786954,186.21676447609568,138.7068157746386,169.4168538585047,149.54630838439192,162.89853456471263,210.5228260869565,O00303
Q8N2K0-2,ABHD12,ABD12_HUMAN Isoform 2 of Monoacylglycerol lipase ABHD12,4028,23,C,UR,221.18840587201174,175.7445039780405,151.25678115642853,58.538664162216186,203.28857492048505,122.24983434438113,116.99462695452924,141.2846141253052,97.99621573311691,88.68070924544013,115.7591304347826,Q8N2K0
Q8NBJ7,SUMF2,SUMF2_HUMAN Sulfatase-modifying factor 2,4029,22,C,UR,81.18491484232938,394.1400307572328,323.65963374142626,117.43129132500742,217.84402051136254,180.25536148680243,502.7033557392153,322.6695840869337,470.7046519276187,225.36505826318574,248.57363636363635,Q8NBJ7
Q15742,NAB2,NAB2_HUMAN NGFI-A-binding protein 2,4030,5,C,UR,86.12121653892237,73.26999631859934,135.8580355454509,30.88284879088647,38.60110650114724,147.47591568591278,44.21469700370488,60.4977621701952,111.43430303006342,176.54691774300224,107.54480000000001,Q15742
Q9Y219,JAG2,JAG2_HUMAN Protein jagged-2,4031,2,C,UR,42.273564705310974,23.531478770848075,34.047311569573374,27.77614489573489,79.02576704033062,95.26865649131211,171.17710222787144,77.53297782787084,49.85971286844011,58.44380634015899,88.809,Q9Y219
P17813,ENG,EGLN_HUMAN Endoglin,4032,6,C,UR,16.2367819197319,15.755022475922017,104.17521789024181,28.72510733054897,22.652989153534353,22.743663948780824,420.84003322951844,91.77019658816805,23.87992440702181,85.35041067609099,246.22,P17813
Q04446,GBE1,"GLGB_HUMAN 1,4-alpha-glucan-branching enzyme",4033,19,C,UR,121.09739672393587,195.6812070965316,318.3845633538455,126.45535177074731,50.073309738792126,203.21297198178726,116.71631490155909,130.62532238029362,252.65034125172158,208.12511730455554,606.4842105263158,Q04446
Q8TEA7,TBCK,TBCK_HUMAN TBC domain-containing protein kinase-like protein,4034,4,C,UR,388.8143695752739,385.68200134781006,409.6657563708895,175.43117715329925,131.30268600322893,336.9311384085467,220.70231219698744,140.5080377405195,422.1577632458296,420.4895410443846,188.94799999999995,Q8TEA7
Q14696,MESDC2,MESD_HUMAN LDLR chaperone MESD,4035,20,C,UR,206.92816485850605,132.85190601211838,250.13621841500128,106.67456242407751,161.58349139334018,166.71194094147847,204.67492213746524,282.2718604229903,149.28769839848238,213.67752230601144,171.4265,Q14696
Q9UGI8,TES,TES_HUMAN Testin,4036,56,C,UR,170.50980739753643,274.5170254438598,124.96723698063911,212.17513824511673,51.476198993034444,133.27481736942536,171.07372668047705,170.0106149261711,199.50625248063653,105.0456310446989,332.76071428571424,Q9UGI8
Q14192,FHL2,FHL2_HUMAN Four and a half LIM domains protein 2,4037,21,C,UR,236.36305807335617,65.82281547225237,298.53781586382064,16.388948696076277,95.52852748246123,146.35084397610774,323.28791223904665,138.05056494735805,20.34214794351353,297.5511439553025,317.3952380952381,Q14192
P15848,ARSB,ARSB_HUMAN Arylsulfatase B,4038,4,C,UR,83.29724293960878,124.32061315291394,120.55468851457424,49.58382207701153,78.22640160826641,92.7202932802967,88.14431851791394,140.8675339230387,97.80035311615447,55.573274453535156,110.26725,P15848
Q9Y316-3,MEMO1,MEMO1_HUMAN Isoform 3 of Protein MEMO1,4039,9,C,UR,139.76322923633043,252.21581730452826,243.8079005646935,153.22976157804646,140.70587486662652,169.54808795523752,96.74781278492797,124.02661309135911,107.78294446663081,156.2918839166641,196.03333333333333,Q9Y316
Q9P1F3,ABRACL,ABRAL_HUMAN Costars family protein ABRACL,4040,4,C,UR,229.77517544704943,168.05249054458184,388.9287686019063,187.90580654923906,40.51399983228259,183.46938332017098,33.90853529024339,36.3426639704898,320.84662561006525,251.01539736627825,170.2575,Q9P1F3
Q7L2J0,MEPCE,MEPCE_HUMAN 7SK snRNA methylphosphate capping enzyme,4041,44,C,UR,88.97172378424632,174.36773252494277,108.25969747901053,352.34815131718494,302.98547782957155,117.28037468519825,119.87770150952848,209.18839567999086,172.59077932342788,148.06193292442353,146.26,Q7L2J0
Q8WWI5,SLC44A1,CTL1_HUMAN Choline transporter-like protein 1,4042,14,C,UR,203.56738224956365,127.81583808858974,94.16099971801926,90.8355875129163,109.3202306865887,57.35038175899503,191.54490953307408,218.84325502399656,162.9364750781588,171.89760594378913,102.79285714285713,Q8WWI5
Q7L5N7,LPCAT2,PCAT2_HUMAN Lysophosphatidylcholine acyltransferase 2,4043,33,C,UR,53.68990484609122,54.158793820880895,358.91224568098005,84.49655395263238,179.70050971622896,157.06678809547387,751.0945341326345,254.47346560495734,39.44169817651748,43.41491842743384,145.67,Q7L5N7
P02795,MT2A,MT2_HUMAN Metallothionein-2,4044,2,C,UR,39.12281032329073,4.688271597706897,49.22038445412053,102.93105413511344,218.63895633117775,17.549780093626556,170.69837364554814,724.0712486506029,88.41847505914305,18.800803169069734,482.6375,P02795
Q969K7,TMEM54,TMM54_HUMAN Transmembrane protein 54,4045,2,C,UR,275.6584935809249,147.35542157235105,280.51276667304387,267.4294854899609,149.40205770867178,128.7189201774974,209.736369703879,145.07748455149138,104.96891603592105,157.05330258924337,100.9155,Q969K7
P18031,PTPN1,PTN1_HUMAN Tyrosine-protein phosphatase non-receptor type 1,4046,95,C,UR,99.90046086720929,126.42436964251465,359.79573511546806,144.02645100334252,98.80675187675885,110.41645546003744,437.25912124243047,225.99293475432012,83.86205359942196,153.8762944580219,170.71052631578948,P18031
P17706,PTPN2,PTN2_HUMAN Tyrosine-protein phosphatase non-receptor type 2,4047,12,C,UR,63.2584443678851,122.01076066929078,126.31473231093416,190.29168774031814,93.65964157939564,150.3985947147261,238.80893788700408,311.325930697309,200.00423868154803,113.24702437637788,182.68499999999997,P17706
O43291,SPINT2,SPIT2_HUMAN Kunitz-type protease inhibitor 2,4048,11,C,UR,142.56078513837443,353.65355090021114,104.6919092747102,150.8584448071144,137.36395191006997,193.6917119288192,129.99580360488784,222.14860492004803,242.61887708407906,113.02093683495424,116.48818181818181,O43291
Q9GZP8,IMUP,IMUP_HUMAN Immortalization up-regulated protein,4048,1,C,UR,8.038817785707668,3.4103461965167567,388.9152794429873,1.9176175939871691,76.22516983696158,48.87885711768588,68.68521428495106,25.332273997941414,286.83219070045953,34.22255597347669,147.362,Q9GZP8
Q9Y6I9,TEX264,TX264_HUMAN Testis-expressed sequence 264 protein,4049,32,C,UR,178.5542228518471,142.94561895599867,214.53112948614708,248.11190802753157,239.63415112860997,175.78820490341045,315.75359541936575,160.21032538172219,404.65670239858326,111.67885361152904,180.499375,Q9Y6I9
P08910,ABHD2,ABHD2_HUMAN Abhydrolase domain-containing protein 2,4050,1,C,UR,70.94881533811282,24.48976661944466,231.3193605367614,70.75927225366476,26.06695117344078,51.04230804492707,60.56601970747754,67.13737019990039,164.93273859282846,190.24629835079148,90.763,P08910
O60635,TSPAN1,TSN1_HUMAN Tetraspanin-1,4051,6,C,UR,72.37216697592639,180.1409597585613,112.9338325391278,27.817590169587984,141.69110044363083,79.89509519786536,319.45642655893545,39.66174537995041,422.6358542611261,46.77135360587626,60.75733333333333,O60635
O95858,TSPAN15,TSN15_HUMAN Tetraspanin-15,4052,14,C,UR,371.3883679819261,438.0116615832834,206.92518014305006,112.45593290930663,420.38306369528266,198.35244239288224,41.15838105668922,166.14098931677628,274.27187477329426,119.55615779203764,102.06357142857144,O95858
Q8WV24,PHLDA1,PHLA1_HUMAN Pleckstrin homology-like domain family A member 1,4053,3,C,UR,100.63507144221592,264.29428486490195,117.26852187637711,46.59616347026233,71.94271329754372,69.64900744903632,123.79878960150934,406.98856166370774,66.9225519244897,46.81645855279613,173.43166666666664,Q8WV24
Q8TCE6,FAM45A,FA45A_HUMAN Protein FAM45A,4054,10,C,UR,189.43386140274447,199.67630724785428,346.6900615159921,98.90344919104594,118.43882864986911,465.91792334891977,179.56539710095933,71.78960694292692,163.52139353523913,184.51107168832166,207.425,Q8TCE6
P62979,RPS27A,RS27A_HUMAN Ubiquitin-40S ribosomal protein S27a,4055,234,C,UR,140.03874864706475,245.94247241980466,167.55557420979193,208.95883708007491,136.00254143607876,168.43436775653743,184.57745589838458,179.21098987693202,161.62250320544925,182.2670722325607,179.19786324786327,P62979
Q9HBI6,CYP4F11,CP4FB_HUMAN Cytochrome P450 4F11,4056,16,C,UR,37.167233222268784,227.52585287985008,39.27796640663866,30.041044529615128,345.6893342946451,54.75222198231303,73.4384407839351,814.1052997600437,383.11522050199267,45.73190568205428,360.410625,Q9HBI6
Q9HCS2,CYP4F12,CP4FC_HUMAN Cytochrome P450 4F12,4056,5,C,UR,27.432946571184413,331.9007565793521,44.31499993183543,14.427791412064618,227.77305622705455,45.07986772389037,129.2917255729599,397.90575598409526,249.64605074266117,23.25568611473652,160.8372,Q9HCS2
P98187,CYP4F8,CP4F8_HUMAN Cytochrome P450 4F8,4056,2,C,UR,40.71953936853667,957.6524494263366,75.20102334597358,26.84131266233051,44.78126798952067,33.39736821258243,23.911543665630358,27.93401471183116,132.48301150699785,71.42341812439399,46.6511,P98187
Q9NZU0,FLRT3,FLRT3_HUMAN Leucine-rich repeat transmembrane protein FLRT3,4057,12,C,UR,51.75608728146012,62.45311969407986,34.99433699465659,30.563194445850606,46.90646505353001,37.11872546465998,922.9936275711317,129.55454434014584,62.24031703969055,34.589480294616195,108.47666666666667,Q9NZU0
Q9H9S5,FKRP,FKRP_HUMAN Fukutin-related protein,4058,2,C,UR,88.21870053800983,46.76707332808372,87.00507502773253,87.04303576835521,75.5596553151363,118.67711839568638,171.25196947312466,208.6559199664586,98.27037687630833,75.82513029733876,118.605,Q9H9S5
Q96KG7-2,MEGF10,MEG10_HUMAN Isoform 2 of Multiple epidermal growth factor-like domains protein 10,4059,6,C,UR,27.711249079004617,27.727937290800995,51.092264661037994,133.00615958156558,68.37195098530705,26.753470901737106,134.69267676467922,87.75904846696626,57.07489603108374,22.391156943891232,76.49383333333334,Q96KG7
P05556,ITGB1,ITB1_HUMAN Integrin beta-1,4060,118,C,UR,51.321737907707686,218.11602194756688,122.6273584573177,41.06815365314416,42.46428810018009,98.80681913064257,581.8555764889855,490.7872835057262,125.48475043027227,56.47670000801839,242.6593220338983,P05556
E7EUI6,ITGB1,E7EUI6_HUMAN Integrin beta (Fragment),4060,1,C,UR,19.56914553790348,94.91868144813913,39.77143615686304,16.726178130658937,29.872088659476283,38.25046277343744,409.31399235466836,211.03690473309288,59.45624784702638,13.371653369933796,44.4462,E7EUI6
P18564,ITGB6,ITB6_HUMAN Integrin beta-6,4060,30,C,UR,42.383562297169526,346.752859184374,84.24775259433527,12.982935197589903,38.1693701531276,53.64625927417867,957.6575136127796,399.3392674426975,36.10903401854064,20.17574345690314,79.49066666666666,P18564
P05161,ISG15,ISG15_HUMAN Ubiquitin-like protein ISG15,4061,11,C,UR,24.339246947742094,968.0017540932644,133.51814755489104,4.084813262707041,16.650553286129607,116.80779756993743,109.1326701133292,120.36072019576272,34.60894143452066,24.226035832708458,243.08999999999997,P05161
Q8ND82,ZNF280C,Z280C_HUMAN Zinc finger protein 280C,4062,11,C,UR,65.5592157626462,95.35704911204972,79.7549822629941,78.1953766846442,105.32133409351826,63.4701149651722,90.71887462876748,510.30392782917374,157.46015981203507,126.17421472497696,123.62545454545456,Q8ND82
Q6N043,ZNF280D,Z280D_HUMAN Zinc finger protein 280D,4062,3,C,UR,73.10952118591167,92.5190611817414,69.86934681426025,66.04044837256266,110.24869109617288,59.3019927045972,77.48478692175146,345.86646843482606,103.01697996529838,105.357726954731,92.03966666666668,Q6N043
Q9BZL6,PRKD2,KPCD2_HUMAN Serine/threonine-protein kinase D2,4063,10,C,UR,149.19654220952643,121.4734953708917,157.29189401674324,45.85339915062055,94.54952274572214,239.77335785998903,70.33798780903376,72.41259602017115,136.33593256313168,118.19724808029723,99.2236,Q9BZL6
Q15139,PRKD1,KPCD1_HUMAN Serine/threonine-protein kinase D1,4063,1,C,UR,156.29241366900882,152.7436065360591,176.7899544203941,73.771094831604,132.30011496244708,179.99886700038414,108.99721887447801,88.87457914330872,157.9891247138293,109.2165878253343,146.623,Q15139
P62834,RAP1A,RAP1A_HUMAN Ras-related protein Rap-1A,4065,55,C,UR,264.61459941108694,207.53099626334551,160.03764533013535,137.83224453700498,293.8216875597017,208.2219777183419,378.78608225149213,212.03869857199956,210.2964350726907,215.87468798773585,194.63636363636363,P62834
P61224,RAP1B,RAP1B_HUMAN Ras-related protein Rap-1b,4065,22,C,UR,257.5922543457448,239.913248521651,222.14899638660575,154.22906775542043,363.71043355445613,318.21992721333316,410.9660565092057,272.6474604379942,253.70768597107912,293.74946425804933,240.29090909090908,P61224
F5GZG1,RAP1B,F5GZG1_HUMAN Ras-related protein Rap-1b (Fragment),4065,2,C,UR,111.09177565885096,77.45357035537779,148.8897044516023,61.207156592247266,96.94998948306414,241.1095548483415,148.1079732415761,71.83523431196454,163.74455928802763,84.14619703440287,54.8785,F5GZG1
Q9H6U6-8,BCAS3,BCAS3_HUMAN Isoform 4 of Breast carcinoma-amplified sequence 3,4066,11,C,UR,253.0035563364489,227.0762598305984,143.15676474612397,62.92082797768031,192.69435823120853,137.6011906414129,38.52432623286443,31.93962755060377,287.07045650210836,195.409102232351,98.63727272727273,Q9H6U6
P02751,FN1,FINC_HUMAN Fibronectin,4067,78,C,UR,27.09469226371909,29.35001090334609,43.95337340712649,17.97773431250852,22.13978526798185,23.963513611464403,233.3984342945091,318.6398619030585,47.65245960388548,31.289635033123833,508.78846153846155,P02751
Q8N302,AGGF1,AGGF1_HUMAN Angiogenic factor with G patch and FHA domains 1,4068,5,C,UR,106.5646560046475,124.68819157290278,198.84244647226518,143.38850749952013,185.5427516496309,152.1932538834816,83.24141025183563,111.62147427802208,124.82424819737327,138.14382303041845,105.6958,Q8N302
Q8N999,C12orf29,CL029_HUMAN Uncharacterized protein C12orf29,4069,2,C,UR,270.2275928512499,117.9179075140423,360.0116435761417,527.5291777697917,1108.6026491273074,293.41874857138276,48.546030758663484,96.45388387063679,447.72552726564606,398.6322144134509,361.269,Q8N999
Q96RS0,TGS1,TGS1_HUMAN Trimethylguanosine synthase,4070,4,C,UR,127.27864005006114,121.12058408174946,139.37725334466444,140.86168915869976,126.95529693513947,142.94988712735494,106.64628192670311,165.09933152363757,122.27241405064743,84.64553532912757,127.23675,Q96RS0
O43447,PPIH,PPIH_HUMAN Peptidyl-prolyl cis-trans isomerase H,4071,21,C,UR,147.1193030429327,218.72053152134953,203.15266262118993,211.812761600983,208.83210266145733,200.0091638649573,154.45951249053041,271.2414857414543,153.4205107488289,263.0899537534102,230.21619047619046,O43447
Q9BY67-3,CADM1,CADM1_HUMAN Isoform 3 of Cell adhesion molecule 1,4072,4,C,UR,360.06440061655184,23.856935520842487,230.63867682515502,239.1618683071661,182.63695953569635,169.28844558672597,100.21534372968932,31.229714675393527,35.43877249389848,391.1819384751573,353.655,Q9BY67
Q9H707,ZNF552,ZN552_HUMAN Zinc finger protein 552,4073,3,C,UR,166.6518805058934,287.715098280265,192.0582988132552,111.48795251226656,167.10029809515783,100.44859122814022,40.358717532691976,153.06365052429507,136.63280755238154,91.69393503447228,85.46666666666665,Q9H707
Q5T1C6,THEM4,THEM4_HUMAN Acyl-coenzyme A thioesterase THEM4,4074,4,C,UR,29.368145946955387,27.168874270866993,157.75389770971995,73.92757188594734,28.73712143712011,29.023459740179092,81.83912565887826,84.08546029316938,19.92111001233119,52.57087692797499,58.784,Q5T1C6
P08174-7,CD55,DAF_HUMAN Isoform 7 of Complement decay-accelerating factor,4075,18,C,UR,118.0708686526402,213.40351798851006,103.61806951010333,50.77789596335271,233.4264120449627,196.82501269536544,220.08392515403528,559.3659664641416,59.41575871805775,60.04736090405396,250.8688888888889,P08174
Q9NX20,MRPL16,"RM16_HUMAN 39S ribosomal protein L16, mitochondrial",4076,22,C,UR,181.6317344620483,256.0220615764761,192.13278789828826,319.9264855986427,497.7543312242979,236.45200535447782,354.41396602946804,386.1429601854929,229.011695017521,255.4329324510837,251.09954545454545,Q9NX20
P35520-2,CBS,CBS_HUMAN Isoform 2 of Cystathionine beta-synthase,4077,10,C,UR,66.40442464028582,398.34021181777916,75.16356498928306,244.44352862634443,73.37273898712463,75.10042016992544,61.38629055370947,51.573585579016644,62.77051403136113,143.2448210745515,123.06500000000001,P35520
Q7L8W6,DPH6,DPH6_HUMAN Diphthine--ammonia ligase,4078,5,C,UR,210.0493794372555,87.98584110155673,111.40343557838358,228.89533165264342,197.16676292888891,179.14982950684913,149.07755679101723,101.97304062537782,115.18022680746303,146.6462647187439,125.62639999999999,Q7L8W6
P40429,RPL13A,RL13A_HUMAN 60S ribosomal protein L13a,4079,40,C,UR,229.9805323681832,210.26258692350436,326.1393279028525,400.64345190681234,238.31203757750478,280.1688232871155,276.6529244048414,239.64252954211557,193.19759830302368,348.2606016326452,338.3525,P40429
P15735,PHKG2,"PHKG2_HUMAN Phosphorylase b kinase gamma catalytic chain, liver/testis isoform",4080,8,C,UR,147.0750472473526,223.28191592189802,136.7100315753289,132.7206532232699,116.26012985117553,170.4237440029217,37.666660108305635,62.52859300973546,134.65734906413238,160.10266232424362,117.665,P15735
O15371,EIF3D,EIF3D_HUMAN Eukaryotic translation initiation factor 3 subunit D,4081,77,C,UR,175.12712407865865,138.65592672500503,217.27113594732978,213.56066432764595,140.6051282673166,181.30717973932923,190.3465816940615,189.11615402011697,149.49974755088292,198.28120882949753,240.65974025974026,O15371
Q14145,KEAP1,KEAP1_HUMAN Kelch-like ECH-associated protein 1,4082,15,C,UR,150.7832315830725,95.10725380188734,128.9798788250514,166.35360075589082,91.67321189615738,108.14787917896675,207.75484813056946,143.2547984746272,161.9782550041613,161.02925943969353,190.91666666666666,Q14145
Q06203,PPAT,PUR1_HUMAN Amidophosphoribosyltransferase,4083,29,C,UR,236.4567833491378,174.42108912454475,226.67762287785789,224.314373884308,144.6205237063832,249.85532318299335,73.24663664663028,186.95830481504632,124.72439109829054,553.3251650663934,195.94482758620688,Q06203
Q6ZNB6,NFXL1,NFXL1_HUMAN NF-X1-type zinc finger protein NFXL1,4084,17,C,UR,99.71425885457221,45.82455210007438,91.20929795235999,101.72398724045678,109.94756760479584,97.98982282298785,168.05618636630146,200.63472686113806,109.43633714972646,67.16298276097123,136.08882352941177,Q6ZNB6
P36941,LTBR,TNR3_HUMAN Tumor necrosis factor receptor superfamily member 3,4085,1,C,UR,22.42402798662874,19.56499945057124,11.14972371142513,18.69097268583159,23.078193619275513,83.68866475988285,114.65865887116044,174.74146818643726,46.43977413358405,65.51392717288317,53.6245,P36941
Q9BV68,RNF126,RN126_HUMAN E3 ubiquitin-protein ligase RNF126,4086,1,C,UR,69.72878460409527,38.362436703482174,84.64903777838288,116.9433380189644,78.01248246364614,99.3280062655214,70.55130673459324,69.83795300848132,46.74904722021103,96.29683295889414,125.194,Q9BV68
Q658Y4,FAM91A1,F91A1_HUMAN Protein FAM91A1,4087,35,C,UR,184.40991339956517,160.43647506156884,185.24558180740647,171.5895464144052,129.69097415185357,168.32955227215166,138.15733302815903,83.04151670746414,185.5539529082243,145.22094839607607,167.07714285714286,Q658Y4
P61081,UBE2M,UBC12_HUMAN NEDD8-conjugating enzyme Ubc12,4088,20,C,UR,159.1252860682382,218.43117275635856,155.438172292986,181.13326071864645,92.7058462961507,210.36451681213182,44.466345849897515,72.00814345933554,207.02292049261155,112.18343203979293,151.0515,P61081
O14944,EREG,EREG_HUMAN Proepiregulin,4089,1,C,UR,34.77819505079227,32.260063072414695,33.778825425704255,61.232133215865815,91.82246189445605,28.88749492182451,1674.0948719562216,866.9840139063509,70.4715667416283,36.14646768586109,282.703,O14944
O95299,NDUFA10,"NDUAA_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial",4090,44,C,UR,168.79908098476858,162.46169989090586,142.48442922028218,232.6643502924239,335.56587451699835,148.66612779978254,216.62875758314325,186.69683362976437,104.84830092171158,214.5791870791443,146.7759090909091,O95299
P07203,GPX1,GPX1_HUMAN Glutathione peroxidase 1,4091,27,C,UR,18.992921427993316,195.48761471775995,35.85929568351862,11.583227077353353,99.49180474820665,18.415731399793664,730.6058966352575,357.5199141216551,316.4545477195901,71.52485020764168,119.15074074074074,P07203
Q96BJ3,AIDA,"AIDA_HUMAN Axin interactor, dorsalization-associated protein",4092,8,C,UR,224.2800348599941,184.08970085200204,115.88484545956754,88.11710521529848,119.97605973528678,335.09282527422016,126.91513868517396,177.50285307728774,111.75470892878725,170.97958761236123,144.0575,Q96BJ3
Q9BXW6,OSBPL1A,OSBL1_HUMAN Oxysterol-binding protein-related protein 1,4093,7,C,UR,25.045420368248106,115.06307417066704,168.08826105749606,221.63377281551794,58.966642521093306,193.13213189459415,152.11758873559452,146.88296573806988,187.08801729366803,58.98893184150483,102.68514285714286,Q9BXW6
Q14BN4,SLMAP,SLMAP_HUMAN Sarcolemmal membrane-associated protein,4094,28,C,UR,180.69904613459477,125.27613247655444,103.98288620125898,91.38039633487479,106.90651957964977,155.74906555035744,148.71014992749096,120.13793921057662,133.3699243242607,142.3815351324953,96.57392857142858,Q14BN4
Q7Z4G1,COMMD6,COMD6_HUMAN COMM domain-containing protein 6,4095,7,C,UR,168.83648699071603,200.70141790918868,358.80718027068497,135.63841898267066,92.08223214359566,384.85868104235885,60.487160546732966,90.6129465107243,176.64886782696016,186.25689845733774,238.46428571428572,Q7Z4G1
Q9BZG9-2,LYNX1,LYNX1_HUMAN Isoform 2 of Ly-6/neurotoxin-like protein 1,4096,1,C,UR,71.86944621224158,155.45676099302057,102.72845371479559,79.92977296855973,787.5911874925258,136.29105053660865,40.33931531702072,61.806297305762335,80.10825117528245,111.18740868251537,68.9634,Q9BZG9
Q13427,PPIG,PPIG_HUMAN Peptidyl-prolyl cis-trans isomerase G,4097,23,C,UR,135.15553172854877,159.48565216657798,117.61193150076387,143.27184897202136,254.57346998804223,161.30525089602196,218.85213304852547,309.9900831724328,105.65704366932081,228.08014325450407,138.57260869565218,Q13427
Q15800,MSMO1,MSMO1_HUMAN Methylsterol monooxygenase 1,4098,14,C,UR,201.73496664560113,103.83708368754166,95.27200242239415,213.57571982850772,93.59705691624352,152.65536899079723,284.1663872320379,706.3099030562619,182.78483421967712,97.32889478972753,224.01,Q15800
P23919,DTYMK,KTHY_HUMAN Thymidylate kinase,4099,24,C,UR,168.50939528910558,186.15651315300514,157.7656574892904,173.6770917635142,334.1874270728187,203.51034045105246,182.55964754931955,242.62766403113125,184.522326878034,213.73200200660486,160.80541666666667,P23919
Q9BVK6,TMED9,TMED9_HUMAN Transmembrane emp24 domain-containing protein 9,4100,72,C,UR,132.97431079300992,125.35469588586525,167.5624473841261,129.31760207586154,144.62880864543683,120.05043196704864,65.00957817427617,90.40080202069706,164.9357390456184,151.94028835140801,89.19416666666666,Q9BVK6
Q7Z7H5,TMED4,TMED4_HUMAN Transmembrane emp24 domain-containing protein 4,4100,26,C,UR,132.79058993144992,378.53824106127803,183.35358758837307,118.45640243535405,244.56753046999688,276.5340884697053,88.29752058668099,144.7446096280566,156.87016049849535,131.48316531402241,109.90076923076923,Q7Z7H5
Q9BWC9,CCDC106,CC106_HUMAN Coiled-coil domain-containing protein 106,4101,2,C,UR,113.53762924517447,190.78389586022521,108.71120698366738,95.00968312652805,113.2686331205709,221.16405276752496,47.69533850362092,150.10578578638214,167.25814611731866,214.09620234271472,128.789,Q9BWC9
Q9UNN8,PROCR,EPCR_HUMAN Endothelial protein C receptor,4102,2,C,UR,9.071878941376093,10.77435783004367,8.33816794165597,10.712135541231378,19.287594838956633,17.921716049393776,245.3636882302171,260.33149613508874,15.820719535810664,15.24090849958,125.265,Q9UNN8
P51798,CLCN7,CLCN7_HUMAN H(+)/Cl(-) exchange transporter 7,4103,16,C,UR,90.13457530094588,108.63406376257468,123.01658972074804,124.55847173995579,139.37667194060214,110.05971615303851,221.47985071767164,114.87103072583825,136.79092575317765,119.89160214518121,121.926875,P51798
