Protein Id,Gene Symbol,Description,Group ID,Set3 Peptides,Set3~rq_126_sn_sum,Set3~rq_127n_sn_sum,Set3~rq_127c_sn_sum,Set3~rq_128n_sn_sum,Set3~rq_128c_sn_sum,Set3~rq_129n_sn_sum,Set3~rq_129c_sn_sum,Set3~rq_130n_sn_sum,Set3~rq_130c_sn_sum,Set3~rq_131_sn_sum
sp|Q9BQ24-2|ZFY21_HUMAN,ZFYVE21,ZFY21_HUMAN Isoform 2 of Zinc finger FYVE domain-containing protein 21,2620,4,319.379,319.416,190.926,129.473,322.183,352.759,192.922,393.373,142.493,369.941
sp|Q13620|CUL4B_HUMAN,CUL4B,CUL4B_HUMAN Cullin-4B,2621,51,11544.4,9923.8,4833.99,7269.52,5334.33,5237.11,6923.79,6301.18,4814.87,6232.71
sp|Q13619|CUL4A_HUMAN,CUL4A,CUL4A_HUMAN Cullin-4A,2621,29,4126.58,2390.47,3644.96,2643.53,4528.61,3055.69,3420.42,2899.19,5416.97,3475.8
sp|Q8N428|GLT16_HUMAN,GALNT16,GLT16_HUMAN Polypeptide N-acetylgalactosaminyltransferase 16,2622,2,2287.68,140.382,28.4157,37.4183,97.3658,373.365,48.1474,57.3031,35.4279,81.8581
sp|Q96FL9-3|GLT14_HUMAN,GALNT14,GLT14_HUMAN Isoform 3 of Polypeptide N-acetylgalactosaminyltransferase 14,2622,4,939.775,603.164,503.012,603.301,410.813,238.878,321.881,550.719,410.648,1131.57
sp|Q9H7D0|DOCK5_HUMAN,DOCK5,DOCK5_HUMAN Dedicator of cytokinesis protein 5,2623,43,10169.1,3901.11,1849.02,4228.44,6804.68,2995.32,5844.41,3932.2,2717.84,7342.26
sp|Q14185|DOCK1_HUMAN,DOCK1,DOCK1_HUMAN Dedicator of cytokinesis protein 1,2623,25,1332.39,1948.31,2604.21,5577.83,1305.46,1886.95,1636.34,814.132,3357.26,1965.32
sp|Q9BPW9|DHRS9_HUMAN,DHRS9,DHRS9_HUMAN Dehydrogenase/reductase SDR family member 9,2624,6,108.889,54.5636,332.307,93.5601,61.0185,91.6957,1085.59,2413.97,94.8213,690.929
sp|Q8N4S7|PAQR4_HUMAN,PAQR4,PAQR4_HUMAN Progestin and adipoQ receptor family member 4,2625,2,23.2276,34.6173,100.302,64.7382,69.0684,67.0265,37.7988,49.28,34.3589,23.2916
sp|P98082|DAB2_HUMAN,DAB2,DAB2_HUMAN Disabled homolog 2,2626,23,4036.85,541.596,855.193,3819.9,6523.65,250.764,555.375,560.427,412.329,1465.45
sp|Q96CD2|COAC_HUMAN,PPCDC,COAC_HUMAN Phosphopantothenoylcysteine decarboxylase,2627,3,204.575,1091.8,1050.43,549.282,1405.9,560.115,274.967,460.242,805.367,525.193
sp|P84103|SRSF3_HUMAN,SRSF3,SRSF3_HUMAN Serine/arginine-rich splicing factor 3,2628,26,1964.77,1896.89,1787.11,1980.78,1989.32,2602.28,2544.13,2820.79,2355.87,1780.94
sp|Q16629|SRSF7_HUMAN,SRSF7,SRSF7_HUMAN Serine/arginine-rich splicing factor 7,2628,23,1208.29,1170.23,975.662,1207.52,1121.29,1437.67,1518.2,1576.53,1338.51,1332.49
sp|Q9BPX5|ARP5L_HUMAN,ARPC5L,ARP5L_HUMAN Actin-related protein 2/3 complex subunit 5-like protein,2629,8,556.483,1010.26,1014.23,328.02,1026.23,1095.96,904.715,950.549,772.176,873.187
sp|O15511|ARPC5_HUMAN,ARPC5,ARPC5_HUMAN Actin-related protein 2/3 complex subunit 5,2629,22,2453.9,2546.67,3505.65,925.111,1020.15,2418.61,1716.48,2561.8,2081.32,2432.62
sp|O75191|XYLB_HUMAN,XYLB,XYLB_HUMAN Xylulose kinase,2630,5,122.142,464.271,274.028,482.392,322.156,275.687,142.002,153.172,258.971,211.979
sp|Q15738|NSDHL_HUMAN,NSDHL,"NSDHL_HUMAN Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",2631,21,4132.42,1561.24,3420.91,1649.17,1302.39,1641.72,1229.8,2620.32,1539.51,1874.42
sp|P42695|CNDD3_HUMAN,NCAPD3,CNDD3_HUMAN Condensin-2 complex subunit D3,2632,23,4291.26,2327.1,3684.67,5446.38,1206.87,1660.81,2076.76,2011.84,2631.41,2427.69
sp|Q96S52|PIGS_HUMAN,PIGS,PIGS_HUMAN GPI transamidase component PIG-S,2632,17,889.222,2024.12,1663.49,1430.0,3029.04,3284.7,2385.18,1411.21,1011.38,1567.93
sp|Q9UIG0|BAZ1B_HUMAN,BAZ1B,BAZ1B_HUMAN Tyrosine-protein kinase BAZ1B,2633,85,10535.6,6381.2,9931.32,7256.76,4108.91,8868.11,8193.12,8999.39,12995.5,11728.0
sp|P17987|TCPA_HUMAN,TCP1,TCPA_HUMAN T-complex protein 1 subunit alpha,2634,97,10154.2,8322.19,6490.61,7618.54,9539.29,6966.52,6966.25,9618.78,12238.9,7842.47
sp|O95864|FADS2_HUMAN,FADS2,FADS2_HUMAN Fatty acid desaturase 2,2635,6,3542.36,1056.7,1622.69,131.302,153.466,1572.67,230.935,166.395,1925.22,607.456
sp|Q9H3P7|GCP60_HUMAN,ACBD3,GCP60_HUMAN Golgi resident protein GCP60,2636,30,1564.02,2363.98,2282.61,1758.44,3194.94,2273.16,2242.7,2255.83,2187.46,1865.05
sp|Q92966|SNPC3_HUMAN,SNAPC3,SNPC3_HUMAN snRNA-activating protein complex subunit 3,2638,3,222.702,277.511,125.634,226.791,146.031,146.855,129.008,212.18,186.985,129.264
sp|P21675-12|TAF1_HUMAN,TAF1,TAF1_HUMAN Isoform N-TAF1 of Transcription initiation factor TFIID subunit 1,2640,14,662.508,676.797,618.683,1003.03,834.727,1165.92,722.434,952.888,1164.94,1050.82
sp|Q6P2C8|MED27_HUMAN,MED27,MED27_HUMAN Mediator of RNA polymerase II transcription subunit 27,2641,14,650.171,692.691,618.046,690.677,599.576,705.431,776.878,808.936,669.08,740.642
sp|Q9UPW5-3|CBPC1_HUMAN,AGTPBP1,CBPC1_HUMAN Isoform 3 of Cytosolic carboxypeptidase 1,2642,7,1515.74,824.864,588.115,447.485,1190.77,603.624,366.302,333.881,479.251,877.656
sp|Q9HAB8|PPCS_HUMAN,PPCS,PPCS_HUMAN Phosphopantothenate--cysteine ligase,2643,16,1016.72,2722.94,3003.96,904.884,2398.1,4872.93,1022.0,1042.75,1270.66,1564.38
sp|Q9Y6J0|CABIN_HUMAN,CABIN1,CABIN_HUMAN Calcineurin-binding protein cabin-1,2645,18,2426.54,2406.83,2280.7,2854.92,2274.86,3178.87,2106.9,2285.52,3223.76,2607.68
sp|Q7Z2K6|ERMP1_HUMAN,ERMP1,ERMP1_HUMAN Endoplasmic reticulum metallopeptidase 1,2646,28,671.783,1744.6,7773.9,380.879,3564.45,1702.22,2632.87,5291.59,815.639,854.611
sp|Q15029|U5S1_HUMAN,EFTUD2,U5S1_HUMAN 116 kDa U5 small nuclear ribonucleoprotein component,2647,79,7653.73,9786.81,6377.27,8922.86,6162.34,7334.43,8103.89,8031.65,8939.88,7188.83
sp|P13639|EF2_HUMAN,EEF2,EF2_HUMAN Elongation factor 2,2647,208,22333.4,28801.9,13569.3,24912.6,30274.0,17352.5,15790.2,15751.1,23727.5,16611.4
sp|Q16656|NRF1_HUMAN,NRF1,NRF1_HUMAN Nuclear respiratory factor 1,2648,3,115.456,104.424,112.815,152.898,75.5089,107.234,92.9765,108.913,124.88,116.381
sp|Q96LW9|ZSC31_HUMAN,ZSCAN31,ZSC31_HUMAN Zinc finger and SCAN domain-containing protein 31,2649,3,34.7312,148.627,276.858,156.048,109.221,81.4859,95.2646,214.453,254.923,132.791
sp|O43752|STX6_HUMAN,STX6,STX6_HUMAN Syntaxin-6,2651,8,487.098,400.338,302.554,333.658,422.863,381.373,284.955,543.75,398.407,355.41
sp|O60499|STX10_HUMAN,STX10,STX10_HUMAN Syntaxin-10,2651,8,411.311,288.072,598.337,548.056,253.058,287.161,335.197,484.062,302.436,254.035
sp|O43318-2|M3K7_HUMAN,MAP3K7,M3K7_HUMAN Isoform 1A of Mitogen-activated protein kinase kinase kinase 7,2652,16,1532.64,931.344,1073.06,900.378,1412.11,1232.7,913.759,1391.01,1232.24,1113.52
sp|Q9Y4P3|TBL2_HUMAN,TBL2,TBL2_HUMAN Transducin beta-like protein 2,2653,31,4584.89,3053.75,2605.79,5116.88,4282.92,3873.65,3956.48,3606.84,4911.81,4921.78
sp|Q86UK0|ABCAC_HUMAN,ABCA12,ABCAC_HUMAN ATP-binding cassette sub-family A member 12,2654,1,4.0709,21.1207,146.98,19.8641,275.86,617.632,27.107,190.928,111.893,178.681
sp|Q9NYK5|RM39_HUMAN,MRPL39,"RM39_HUMAN 39S ribosomal protein L39, mitochondrial",2655,20,2546.88,3484.82,1996.52,3221.35,2832.78,4161.99,2516.06,2789.31,3021.53,3449.08
sp|P05388|RLA0_HUMAN,RPLP0,RLA0_HUMAN 60S acidic ribosomal protein P0,2656,59,7306.16,8894.45,7381.92,8539.87,7700.3,5917.99,6648.77,8182.73,9827.45,7064.12
sp|Q9Y4J8-2|DTNA_HUMAN,DTNA,DTNA_HUMAN Isoform 2 of Dystrobrevin alpha,2657,9,1215.8,293.87,831.243,184.151,315.856,2714.77,203.704,1323.1,214.157,526.875
sp|O60941|DTNB_HUMAN,DTNB,DTNB_HUMAN Dystrobrevin beta,2657,4,344.776,392.001,907.314,578.915,1049.36,1090.42,1083.09,801.524,423.352,722.957
sp|Q9H211|CDT1_HUMAN,CDT1,CDT1_HUMAN DNA replication factor Cdt1,2658,5,269.691,578.464,441.987,670.357,163.183,391.73,627.981,470.136,342.811,364.94
sp|P09211|GSTP1_HUMAN,GSTP1,GSTP1_HUMAN Glutathione S-transferase P,2659,56,3991.23,8003.83,10096.5,14007.2,467.708,481.013,508.8,467.41,14135.4,2254.4
sp|Q96MX0|CKLF3_HUMAN,CMTM3,CKLF3_HUMAN CKLF-like MARVEL transmembrane domain-containing protein 3,2660,1,229.159,122.142,79.7373,161.777,17.3113,36.7145,73.3035,48.4072,50.2304,83.7996
sp|Q9H7Z7|PGES2_HUMAN,PTGES2,PGES2_HUMAN Prostaglandin E synthase 2,2662,21,2605.83,1783.26,1957.9,1926.04,1799.58,2014.65,2916.75,2316.44,2052.36,2654.59
sp|P78344|IF4G2_HUMAN,EIF4G2,IF4G2_HUMAN Eukaryotic translation initiation factor 4 gamma 2,2663,68,7054.92,10171.7,6810.73,11137.0,7973.93,7839.68,8885.8,9801.39,8406.6,8368.73
sp|P78344-2|IF4G2_HUMAN,EIF4G2,IF4G2_HUMAN Isoform 2 of Eukaryotic translation initiation factor 4 gamma 2,2663,1,23.3607,26.3457,23.5454,56.0469,35.4451,34.9547,38.8757,40.6,30.3658,27.9133
sp|Q9H3M7|TXNIP_HUMAN,TXNIP,TXNIP_HUMAN Thioredoxin-interacting protein,2664,10,516.851,313.063,780.796,684.219,395.055,1799.59,614.538,604.894,503.763,1152.62
sp|Q9NXG2|THUM1_HUMAN,THUMPD1,THUM1_HUMAN THUMP domain-containing protein 1,2665,24,1434.54,2297.42,1748.06,3541.77,1859.26,3831.82,1717.87,1720.67,3646.31,1247.51
sp|Q99715|COCA1_HUMAN,COL12A1,COCA1_HUMAN Collagen alpha-1(XII) chain,2667,80,18171.9,3688.31,2142.36,39637.2,1992.93,4206.95,7787.88,9760.56,1596.47,7422.85
tr|H0Y5N9|H0Y5N9_HUMAN,COL12A1,H0Y5N9_HUMAN Collagen alpha-1(XII) chain (Fragment),2667,1,61.7361,8.49487,10.6182,123.709,9.90345,1.01082,18.8023,22.9993,5.4729,23.5434
sp|P01008|ANT3_HUMAN,SERPINC1,ANT3_HUMAN Antithrombin-III,2668,5,654.222,255.475,632.432,279.456,211.677,183.175,465.626,628.289,160.864,647.521
sp|Q8NCD3|HJURP_HUMAN,HJURP,HJURP_HUMAN Holliday junction recognition protein,2669,5,793.889,562.99,569.092,1680.8,451.914,308.881,421.155,658.803,284.47,679.508
sp|Q9NQL2|RRAGD_HUMAN,RRAGD,RRAGD_HUMAN Ras-related GTP-binding protein D,2670,11,3010.21,1266.09,1341.53,913.488,1111.5,1694.69,1013.91,1054.02,1398.31,1270.01
sp|Q9HB90|RRAGC_HUMAN,RRAGC,RRAGC_HUMAN Ras-related GTP-binding protein C,2670,6,1762.92,668.984,693.108,501.094,569.568,978.075,524.041,523.125,817.528,663.998
sp|P29372|3MG_HUMAN,MPG,3MG_HUMAN DNA-3-methyladenine glycosylase,2672,15,927.36,1101.64,1478.98,2066.78,590.584,1170.13,577.856,890.707,1263.07,980.61
sp|Q92729|PTPRU_HUMAN,PTPRU,PTPRU_HUMAN Receptor-type tyrosine-protein phosphatase U,2673,5,363.166,523.817,1655.31,1748.08,537.181,1261.9,910.162,1003.86,665.31,889.601
sp|Q2M296|MTHSD_HUMAN,MTHFSD,MTHSD_HUMAN Methenyltetrahydrofolate synthase domain-containing protein,2674,5,308.357,550.501,834.972,398.827,275.226,532.517,491.047,370.925,385.264,237.034
sp|Q2M296-3|MTHSD_HUMAN,MTHFSD,MTHSD_HUMAN Isoform 3 of Methenyltetrahydrofolate synthase domain-containing protein,2674,2,86.7838,85.7821,213.511,108.583,58.5161,107.616,94.9042,94.862,73.0147,52.5265
sp|P50548|ERF_HUMAN,ERF,ERF_HUMAN ETS domain-containing transcription factor ERF,2675,6,731.766,300.362,491.966,475.231,141.552,404.831,156.652,260.803,431.883,205.917
sp|P41162|ETV3_HUMAN,ETV3,ETV3_HUMAN ETS translocation variant 3,2675,1,20.1519,74.3065,71.6945,47.9376,45.9015,36.1587,77.026,122.87,91.4524,40.3211
sp|P49207|RL34_HUMAN,RPL34,RL34_HUMAN 60S ribosomal protein L34,2676,25,2216.07,2299.97,2029.47,2959.49,2227.8,1870.06,1837.93,2428.85,2549.19,1863.4
sp|Q8N554|ZN276_HUMAN,ZNF276,ZN276_HUMAN Zinc finger protein 276,2677,2,48.0959,80.4095,61.1755,94.849,38.9839,98.7881,75.5009,92.1368,55.3176,123.072
sp|Q9H6V9-2|CB043_HUMAN,C2orf43,CB043_HUMAN Isoform 2 of UPF0554 protein C2orf43,2678,5,130.292,401.136,148.953,254.532,1113.78,736.911,366.618,249.148,410.621,674.51
sp|Q6ZNA5-2|FRRS1_HUMAN,FRRS1,FRRS1_HUMAN Isoform 2 of Ferric-chelate reductase 1,2679,5,362.885,1497.3,1237.65,202.158,309.549,209.054,588.651,982.911,1084.54,697.845
sp|Q96L50|LLR1_HUMAN,LRR1,LLR1_HUMAN Leucine-rich repeat protein 1,2680,2,79.912,139.919,55.8476,114.721,46.9686,43.8555,58.9567,67.1521,36.6573,49.7508
sp|P40123|CAP2_HUMAN,CAP2,CAP2_HUMAN Adenylyl cyclase-associated protein 2,2681,17,2343.99,1313.46,344.415,2667.61,2016.54,1838.0,1073.69,468.294,470.177,3365.54
sp|Q01518|CAP1_HUMAN,CAP1,CAP1_HUMAN Adenylyl cyclase-associated protein 1,2681,77,10292.5,9894.52,11715.8,7987.01,8003.72,7416.83,5300.78,6437.42,4946.86,7799.53
sp|Q9H2J7|S6A15_HUMAN,SLC6A15,S6A15_HUMAN Sodium-dependent neutral amino acid transporter B(0)AT2,2682,3,1143.23,218.906,3.60316,210.049,19.2953,14.8042,13.5821,11.5167,52.0511,1039.97
sp|Q7Z3E5|ARMC9_HUMAN,ARMC9,ARMC9_HUMAN LisH domain-containing protein ARMC9,2683,10,1680.81,1162.53,364.419,1866.43,1735.32,1956.68,544.601,389.412,676.666,2221.78
sp|P30305|MPIP2_HUMAN,CDC25B,MPIP2_HUMAN M-phase inducer phosphatase 2,2684,9,1959.56,1439.04,615.607,1264.8,602.426,344.266,574.998,963.002,988.348,1046.0
sp|Q8IV08|PLD3_HUMAN,PLD3,PLD3_HUMAN Phospholipase D3,2685,18,5556.67,372.434,661.482,493.358,496.121,1136.57,705.45,620.781,1383.63,519.864
sp|P30414|NKTR_HUMAN,NKTR,NKTR_HUMAN NK-tumor recognition protein,2686,13,1058.17,1204.49,1221.95,829.132,1095.31,1025.54,972.302,1370.27,1283.08,1302.91
sp|P36776|LONM_HUMAN,LONP1,"LONM_HUMAN Lon protease homolog, mitochondrial",2689,64,8088.31,5085.59,3779.81,5477.81,9307.81,12409.2,7890.03,4400.79,7024.81,4753.12
sp|Q13627-2|DYR1A_HUMAN,DYRK1A,DYR1A_HUMAN Isoform 1 of Dual specificity tyrosine-phosphorylation-regulated kinase 1A,2690,10,819.473,467.128,848.052,370.058,651.199,1049.61,552.359,982.259,915.897,593.296
sp|Q9Y2F5|K0947_HUMAN,KIAA0947,K0947_HUMAN Uncharacterized protein KIAA0947,2691,15,790.753,2117.97,625.465,2171.8,490.17,339.308,1397.72,758.68,649.072,1043.13
sp|Q8NBQ5|DHB11_HUMAN,HSD17B11,DHB11_HUMAN Estradiol 17-beta-dehydrogenase 11,2692,10,1333.55,1124.4,435.741,913.6,162.75,1947.11,566.14,687.146,118.396,2755.26
sp|Q86Y97|SV422_HUMAN,SUV420H2,SV422_HUMAN Histone-lysine N-methyltransferase SUV420H2,2693,2,19.4325,35.9537,42.5832,29.7697,55.7994,98.0492,75.3993,43.3895,43.7599,39.0969
sp|Q9H5U6|ZCHC4_HUMAN,ZCCHC4,ZCHC4_HUMAN Zinc finger CCHC domain-containing protein 4,2694,3,240.963,334.058,222.549,317.65,325.34,220.803,331.81,250.264,401.377,300.661
sp|Q9UH17|ABC3B_HUMAN,APOBEC3B,ABC3B_HUMAN DNA dC->dU-editing enzyme APOBEC-3B,2695,8,1332.08,47.1928,29.3945,1045.57,486.322,761.56,792.877,2253.57,116.429,583.101
sp|Q9NRW3|ABC3C_HUMAN,APOBEC3C,ABC3C_HUMAN DNA dC->dU-editing enzyme APOBEC-3C,2695,5,75.0524,1678.79,431.018,809.146,101.639,142.797,1291.47,300.411,216.957,1850.59
sp|Q96AK3|ABC3D_HUMAN,APOBEC3D,ABC3D_HUMAN DNA dC->dU-editing enzyme APOBEC-3D,2695,4,761.146,222.133,60.3934,687.859,133.389,450.459,663.083,1019.09,86.0058,348.485
sp|Q8IUX4|ABC3F_HUMAN,APOBEC3F,ABC3F_HUMAN DNA dC->dU-editing enzyme APOBEC-3F,2695,2,107.783,394.214,113.033,365.865,74.2117,33.0969,577.12,169.432,78.1102,165.171
sp|Q9ULT8|HECD1_HUMAN,HECTD1,HECD1_HUMAN E3 ubiquitin-protein ligase HECTD1,2696,61,8750.46,9611.45,4022.11,6089.61,3341.86,3976.67,4991.29,7265.82,4317.01,4893.95
sp|Q9P2B7|K1430_HUMAN,KIAA1430,K1430_HUMAN UPF0501 protein KIAA1430,2697,3,339.155,241.156,125.488,173.788,114.986,96.8805,206.326,128.103,171.612,187.418
sp|Q96BR1|SGK3_HUMAN,SGK3,SGK3_HUMAN Serine/threonine-protein kinase Sgk3,2698,2,102.529,143.663,166.468,41.8719,306.684,492.671,94.5103,67.6141,445.179,126.745
sp|Q86UD0|SAPC2_HUMAN,SAPCD2,SAPC2_HUMAN Suppressor APC domain-containing protein 2,2699,10,334.559,686.483,748.941,422.173,1053.29,536.339,309.495,609.263,357.986,573.045
sp|Q96K58|ZN668_HUMAN,ZNF668,ZN668_HUMAN Zinc finger protein 668,2700,6,516.56,413.691,200.715,502.611,459.77,495.305,563.769,392.472,629.466,604.062
sp|O15320|CTGE5_HUMAN,CTAGE5,CTGE5_HUMAN cTAGE family member 5,2701,26,1996.71,2493.04,2577.77,1749.34,2907.96,4008.68,3601.23,2833.1,2063.35,2256.78
sp|P39059|COFA1_HUMAN,COL15A1,COFA1_HUMAN Collagen alpha-1(XV) chain,2702,6,3348.61,143.599,120.452,184.907,122.388,103.885,153.334,142.492,129.744,155.63
sp|Q96S44|PRPK_HUMAN,TP53RK,PRPK_HUMAN TP53-regulating kinase,2703,6,906.616,565.593,723.994,1181.71,492.537,608.519,573.427,652.642,387.373,447.716
sp|Q6P9B9|INT5_HUMAN,INTS5,INT5_HUMAN Integrator complex subunit 5,2704,10,1065.96,1049.5,756.282,812.947,949.328,1045.7,843.708,979.311,1252.14,1023.54
sp|Q96L73|NSD1_HUMAN,NSD1,"NSD1_HUMAN Histone-lysine N-methyltransferase, H3 lysine-36 and H4 lysine-20 specific",2706,29,1700.03,1864.77,1218.2,2590.41,2197.15,2166.66,2910.38,4918.47,2423.3,3011.83
sp|O96028|NSD2_HUMAN,WHSC1,NSD2_HUMAN Histone-lysine N-methyltransferase NSD2,2706,27,4183.52,3090.47,2145.0,2551.07,2678.3,2248.15,1755.8,3538.25,3695.34,5042.32
sp|Q9BZ95|NSD3_HUMAN,WHSC1L1,NSD3_HUMAN Histone-lysine N-methyltransferase NSD3,2706,25,3981.27,6114.13,764.33,2309.76,2198.59,3086.47,1923.44,1459.43,1563.67,2964.26
sp|Q8NB78|KDM1B_HUMAN,KDM1B,KDM1B_HUMAN Lysine-specific histone demethylase 1B,2707,12,717.006,844.097,457.458,513.293,595.106,537.407,532.401,532.145,534.919,669.138
sp|Q9H0H5|RGAP1_HUMAN,RACGAP1,RGAP1_HUMAN Rac GTPase-activating protein 1,2708,31,4728.11,4949.22,4404.93,4397.88,1985.47,1336.97,3225.62,5964.26,2801.73,4877.11
sp|P51587|BRCA2_HUMAN,BRCA2,BRCA2_HUMAN Breast cancer type 2 susceptibility protein,2709,12,808.553,1234.35,811.532,1605.61,393.63,410.319,700.756,641.801,615.526,914.7
sp|P39023|RL3_HUMAN,RPL3,RL3_HUMAN 60S ribosomal protein L3,2710,85,7424.78,7742.17,5954.99,8220.53,7936.81,7169.51,6659.36,8156.4,9475.67,6909.03
sp|Q9H5V8|CDCP1_HUMAN,CDCP1,CDCP1_HUMAN CUB domain-containing protein 1,2711,26,10429.8,2012.91,1208.31,717.676,652.149,854.537,2407.04,2711.44,483.077,2344.75
sp|P26440|IVD_HUMAN,IVD,"IVD_HUMAN Isovaleryl-CoA dehydrogenase, mitochondrial",2712,22,1314.5,1537.2,1686.24,209.758,923.137,6087.51,3483.55,1474.47,2108.11,4702.4
sp|Q9Y4C8|RBM19_HUMAN,RBM19,RBM19_HUMAN Probable RNA-binding protein 19,2713,19,1367.76,2620.37,1007.83,1823.27,2284.63,1413.57,1661.39,1554.96,2063.26,2587.28
sp|O95158|NXPH4_HUMAN,NXPH4,NXPH4_HUMAN Neurexophilin-4,2715,2,48.1825,48.552,311.394,62.6647,28.216,89.2137,93.0607,25.5584,375.824,80.7956
sp|P51809|VAMP7_HUMAN,VAMP7,VAMP7_HUMAN Vesicle-associated membrane protein 7,2716,11,2224.36,1137.84,1000.45,1038.68,841.039,822.554,471.185,927.496,661.286,855.314
sp|Q16531|DDB1_HUMAN,DDB1,DDB1_HUMAN DNA damage-binding protein 1,2717,94,8531.95,13976.7,9147.77,12773.1,9014.7,13003.1,11810.8,10511.4,12189.2,11272.6
tr|G3V325|G3V325_HUMAN,ATP5J2-PTCD1,"G3V325_HUMAN Pentatricopeptide repeat-containing protein 1, mitochondrial",2718,22,2138.67,2076.16,1370.34,3117.68,2106.83,3282.94,1563.96,2089.24,3396.08,2533.84
sp|Q96MY1|CT112_HUMAN,C20orf112,CT112_HUMAN Uncharacterized protein C20orf112,2719,5,46.9147,818.628,220.474,219.709,17.3872,288.258,274.612,59.9925,636.256,102.124
sp|P15622|ZN250_HUMAN,ZNF250,ZN250_HUMAN Zinc finger protein 250,2720,2,234.4,49.2116,66.3819,142.581,520.305,142.718,259.136,68.2583,156.388,130.196
sp|P15622-3|ZN250_HUMAN,ZNF250,ZN250_HUMAN Isoform 3 of Zinc finger protein 250,2720,1,341.279,82.7581,111.833,222.051,814.601,195.385,417.689,109.695,297.751,201.897
sp|P17098|ZNF8_HUMAN,ZNF8,ZNF8_HUMAN Zinc finger protein 8,2721,3,193.798,185.588,208.313,118.528,162.361,182.612,380.628,218.655,324.754,338.425
sp|Q9UMZ2|SYNRG_HUMAN,SYNRG,SYNRG_HUMAN Synergin gamma,2722,14,608.228,1339.78,1167.54,681.666,1650.99,1279.36,980.617,1295.86,1133.11,905.568
sp|P17017|ZNF14_HUMAN,ZNF14,ZNF14_HUMAN Zinc finger protein 14,2723,1,62.1561,78.85,77.1519,66.5642,61.6677,119.147,86.9043,65.603,79.1406,68.9327
sp|P46060|RAGP1_HUMAN,RANGAP1,RAGP1_HUMAN Ran GTPase-activating protein 1,2724,50,9423.06,6139.22,5169.62,7377.23,7343.92,5053.93,5462.07,7216.99,6799.81,7770.94
sp|Q687X5|STEA4_HUMAN,STEAP4,STEA4_HUMAN Metalloreductase STEAP4,2725,21,111.656,237.837,3098.99,109.229,236.998,283.413,524.886,11466.4,188.566,212.93
sp|Q330K2|NDUF6_HUMAN,NDUFAF6,"NDUF6_HUMAN NADH dehydrogenase (ubiquinone) complex I, assembly factor 6",2726,6,624.414,636.413,782.241,433.799,2824.49,468.846,633.538,774.49,842.182,496.66
sp|Q658P3-2|STEA3_HUMAN,STEAP3,STEA3_HUMAN Isoform 2 of Metalloreductase STEAP3,2727,8,1018.61,549.632,1220.07,502.593,134.619,294.89,457.608,1045.25,1921.25,1546.16
sp|O60318|GANP_HUMAN,MCM3AP,GANP_HUMAN Germinal-center associated nuclear protein,2729,37,2815.61,2637.17,2256.17,3096.09,3157.99,3173.7,3084.0,3976.64,4018.67,4263.22
sp|P08571|CD14_HUMAN,CD14,CD14_HUMAN Monocyte differentiation antigen CD14,2730,6,140.299,456.416,3618.79,405.752,127.732,120.102,382.564,147.737,155.873,246.921
sp|Q9Y619|ORNT1_HUMAN,SLC25A15,ORNT1_HUMAN Mitochondrial ornithine transporter 1,2731,8,528.465,425.111,296.484,899.428,329.433,497.784,373.422,453.608,389.198,562.057
sp|Q9UQB8|BAIP2_HUMAN,BAIAP2,BAIP2_HUMAN Brain-specific angiogenesis inhibitor 1-associated protein 2,2732,45,1476.07,5470.33,3369.87,1946.68,11253.3,5929.71,6243.57,3475.87,6328.47,4738.85
sp|Q9UQB8-6|BAIP2_HUMAN,BAIAP2,BAIP2_HUMAN Isoform 6 of Brain-specific angiogenesis inhibitor 1-associated protein 2,2732,3,155.072,232.894,116.384,187.625,365.274,192.205,228.128,164.327,251.348,253.596
tr|I3L4C2|I3L4C2_HUMAN,BAIAP2,I3L4C2_HUMAN Brain-specific angiogenesis inhibitor 1-associated protein 2,2732,5,115.943,438.414,156.022,86.382,567.376,446.953,377.514,219.911,357.217,274.59
sp|P35270|SPRE_HUMAN,SPR,SPRE_HUMAN Sepiapterin reductase,2733,17,732.68,1667.62,2091.38,1620.51,2739.78,7820.14,1857.51,1722.05,2438.51,2598.04
sp|Q8WXW3|PIBF1_HUMAN,PIBF1,PIBF1_HUMAN Progesterone-induced-blocking factor 1,2734,12,2899.07,800.823,737.281,1262.82,944.21,1019.99,894.98,768.367,1032.38,1334.98
sp|Q02153|GCYB1_HUMAN,GUCY1B3,GCYB1_HUMAN Guanylate cyclase soluble subunit beta-1,2735,4,156.134,234.092,247.064,177.297,289.588,138.92,131.564,122.367,492.932,104.679
sp|P35556|FBN2_HUMAN,FBN2,FBN2_HUMAN Fibrillin-2,2736,9,2464.27,102.819,30.3086,828.477,136.463,139.526,222.397,133.168,137.724,971.451
sp|P35555|FBN1_HUMAN,FBN1,FBN1_HUMAN Fibrillin-1,2736,20,3518.95,575.861,171.773,3295.86,273.181,235.631,1515.92,178.194,375.732,2328.4
sp|Q9UBH6|XPR1_HUMAN,XPR1,XPR1_HUMAN Xenotropic and polytropic retrovirus receptor 1,2737,16,1415.73,858.977,792.112,1060.25,796.672,594.119,621.079,1800.65,640.583,883.82
sp|Q96S19|CP013_HUMAN,C16orf13,CP013_HUMAN UPF0585 protein C16orf13,2738,4,231.468,340.839,717.397,430.66,400.236,415.433,197.091,214.209,289.773,259.495
